method_key,method,retention,retention_kind,n_requests,n_images,accuracy,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_std_ms,decode_mean_ms,decode_p50_ms,decode_p95_ms,e2e_latency_mean_ms,e2e_latency_p50_ms,e2e_latency_p95_ms,generated_tokens_mean,ssd_read_bytes_mean,ssd_read_bytes_total,ssd_read_mb_mean,ssd_read_chunks_mean,prepare_mean_ms,selector_mean_ms,ssd_read_mean_ms,scatter_mean_ms,prefill_mean_ms,normal_chunk_count_total_mean,normal_kv_read_bytes_mean,separator_read_bytes_mean,normal_kv_preads_mean,separator_preads_mean,mean_bytes_per_pread_mean,normal_mean_bytes_per_pread_mean,separator_mean_bytes_per_pread_mean,static_score_calls_mean,query_score_calls_mean,diversity_calls_mean,ttft_reduction_vs_fullload_pct,ttft_reduction_vs_recompute_pct
fullload,FullLoad,1.0,full,240,40,0.6208333333333333,756.8412459280808,754.8119825078174,945.1223387906792,121.65365822700292,28.284451100140966,19.751181942410767,56.17052459856495,785.1256970282217,784.4572954927571,975.448539899662,2.375,1165072793.6,279617470464,1165.0727936,2248.0,,,455.3580318199238,,752.0637122230255,,1165072793.6,0.0,64.0,0.0,18204262.4,18204262.4,0.0,,,,0.0,
layout_prefix_chunk,Layout+Prefix,0.25,chunk,240,40,0.029166666666666667,289.23715538257966,288.94332848722115,342.6473373896442,34.10713844563416,259.59427463045967,271.6259930166416,278.4480965870898,548.8314300130393,559.3248879886232,613.1914048630279,15.266666666666667,306079334.4,73459040256,306.0793344,545.6,245.3787969207042,0.2258873311802745,161.15253424019707,50.62603642824494,43.799655861221254,272.8,286051532.8,20027801.6,64.0,1.0,4708912.836923077,4469555.2,20027801.6,0.0,0.0,0.0,61.783642614786274,
