aggregation,group,method,budget,n,quality_mean,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,decode_ms_mean,decode_ms_p50,decode_ms_p95,e2e_ms_mean,e2e_ms_p50,e2e_ms_p95,ssd_read_mb_mean,ssd_read_mb_total,selector_ms_mean,scatter_ms_mean,prefill_ms_mean,selected_kv_ratio_mean,logical_visual_token_ratio_mean,ssd_payload_ratio_vs_full_visual_kv_mean,history_tokens_mean,active_visual_tokens_mean,total_context_tokens_mean,full_visual_kv_gb_mean,selected_visual_kv_gb_mean,gpu_memory_allocated_gb_mean,gpu_peak_memory_allocated_gb_mean,process_rss_gb_mean,ssd_read_ratio_vs_fullload,ttft_reduction_vs_fullload_pct,ssd_reduction_vs_fullload_pct,quality_delta_vs_fullload,ttft_reduction_vs_sparsevlm_pct,ssd_reduction_vs_sparsevlm_pct
active_images,1,FullLoad,1.0,20,0.55,655.1800354005536,664.9885824881494,734.0745775552932,29.374787345295772,20.164096989901736,41.59551810589627,684.5548227458494,684.9693369877059,762.7446612634232,1175.453696,23509.07392,0.0,,,1.0,1.0,1.0,89.15,2242.0,2364.8,1.175453696,1.175453696,5.235203584,6.598037350399999,2.1345224704000003,1.0,,,,,
active_images,1,ReComp,,20,0.55,546.8299034488155,531.1761804914568,584.2628707963743,26.139935944229364,19.551270466763526,30.40714548260448,572.9698393930448,550.6947754765861,696.1704297777034,0.0,0.0,0.0,0.0,546.8297120474745,,,,89.15,2242.0,2364.8,1.175453696,0.0,5.1169168384,8.2658682624,2.1095436288,0.0,,,,,
active_images,1,SparseVLM 25%,0.25,20,0.5,683.1808602437377,698.9108194829896,756.0756972728996,37.72550421417691,30.521298525854945,53.71861022722448,720.9063644579146,732.1414719917811,784.5253230509117,860.3271168,17206.542336,,,,0.246211251435132,0.246211251435132,0.6853596201683889,89.15,2242.0,2364.8,1.175453696,0.8052277247999999,5.234724352,6.5982318592,2.1305946112000003,0.731910682426405,,,,,
active_images,1,Static+Diverse 25%,0.25,20,0.5,325.3778195939958,319.9278980027884,363.8073969224934,26.338839359232225,19.757828500587493,26.81978671171246,351.71665895322803,339.9644930032082,430.3758713387652,301.13792,6022.7584,15.345979350968264,52.254389168228954,53.47064774250612,0.24247990815154993,0.24247990815154993,0.25604668962877913,89.15,2242.0,2364.8,1.175453696,0.30113792,5.235203584,6.598413798399999,2.1307322368,0.25618867082961644,50.3376473620611,74.38113291703836,-0.050000000000000044,52.37310666491577,64.99727671957068
active_images,1,Static+Diverse 50%,0.5,20,0.5,533.6387890478363,536.1824959691148,577.5556615728419,27.24321764835622,19.93468898581341,41.49812941323043,560.8820066961925,557.7494014578406,604.4541548501003,597.950464,11959.00928,21.9494169956306,90.57447664672509,56.94443799438886,0.48643959688735805,0.48643959688735805,0.5090170142875365,89.15,2242.0,2364.8,1.175453696,0.597950464,5.234724352,6.59781632,2.130761728,0.5086975914362176,18.55081653677242,49.13024085637824,-0.050000000000000044,21.8890896830086,30.497312903016937
