image_id,layer,layout,importance_source,analysis_only_calibration,physical_fraction_requested,selected_chunk_count,total_chunk_count,selected_physical_rows,selected_normal_tokens,total_normal_tokens,realized_normal_token_fraction,selected_importance_mass,total_importance_mass,importance_mass_coverage,separator_tokens,separator_tail,prefix_rule,order_sha256
n355567,4,raster,visionzip_image_saliency,False,0.5,17,34,1088,1078,2112,0.5104166666666666,25.846858024597168,41.25156879425049,0.6265666683735824,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,4,raster,sparsevlm_calib4_analysis_only,True,0.5,17,34,1088,1078,2112,0.5104166666666666,0.00863690882997048,0.019945138082754,0.4330332933337058,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,5,raster,visionzip_image_saliency,False,0.1,3,34,192,192,2112,0.09090909090909091,4.627756118774414,41.25156879425049,0.11218376061904865,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,5,raster,sparsevlm_calib4_analysis_only,True,0.1,3,34,192,192,2112,0.09090909090909091,0.005036072320592666,0.029408110565071865,0.17124773485359612,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,5,raster,visionzip_image_saliency,False,0.2,7,34,448,448,2112,0.21212121212121213,8.402329444885254,41.25156879425049,0.203685088603378,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,5,raster,sparsevlm_calib4_analysis_only,True,0.2,7,34,448,448,2112,0.21212121212121213,0.008244021157608472,0.029408110565071865,0.2803315479709849,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,5,raster,visionzip_image_saliency,False,0.25,8,34,512,512,2112,0.24242424242424243,12.111695289611816,41.25156879425049,0.29360568927744407,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,5,raster,sparsevlm_calib4_analysis_only,True,0.25,8,34,512,512,2112,0.24242424242424243,0.009432066729075927,0.029408110565071865,0.3207301165508549,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,5,raster,visionzip_image_saliency,False,0.3,10,34,640,639,2112,0.3025568181818182,13.699898719787598,41.25156879425049,0.3321061263904476,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,5,raster,sparsevlm_calib4_analysis_only,True,0.3,10,34,640,639,2112,0.3025568181818182,0.010287388353674487,0.029408110565071865,0.3498146652744451,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,5,raster,visionzip_image_saliency,False,0.5,17,34,1088,1078,2112,0.5104166666666666,25.846858024597168,41.25156879425049,0.6265666683735824,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,5,raster,sparsevlm_calib4_analysis_only,True,0.5,17,34,1088,1078,2112,0.5104166666666666,0.014349297377819425,0.029408110565071865,0.48793673248978275,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,6,raster,visionzip_image_saliency,False,0.1,3,34,192,192,2112,0.09090909090909091,4.627756118774414,41.25156879425049,0.11218376061904865,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,6,raster,sparsevlm_calib4_analysis_only,True,0.1,3,34,192,192,2112,0.09090909090909091,0.00561185793048935,0.04562701628273658,0.12299419045318224,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,6,raster,visionzip_image_saliency,False,0.2,7,34,448,448,2112,0.21212121212121213,8.402329444885254,41.25156879425049,0.203685088603378,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,6,raster,sparsevlm_calib4_analysis_only,True,0.2,7,34,448,448,2112,0.21212121212121213,0.009580718613449335,0.04562701628273658,0.20997907367162846,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,6,raster,visionzip_image_saliency,False,0.25,8,34,512,512,2112,0.24242424242424243,12.111695289611816,41.25156879425049,0.29360568927744407,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,6,raster,sparsevlm_calib4_analysis_only,True,0.25,8,34,512,512,2112,0.24242424242424243,0.011079068628419009,0.04562701628273658,0.24281817070319545,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,6,raster,visionzip_image_saliency,False,0.3,10,34,640,639,2112,0.3025568181818182,13.699898719787598,41.25156879425049,0.3321061263904476,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,6,raster,sparsevlm_calib4_analysis_only,True,0.3,10,34,640,639,2112,0.3025568181818182,0.012474245150542629,0.04562701628273658,0.27339603083496783,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,6,raster,visionzip_image_saliency,False,0.5,17,34,1088,1078,2112,0.5104166666666666,25.846858024597168,41.25156879425049,0.6265666683735824,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,6,raster,sparsevlm_calib4_analysis_only,True,0.5,17,34,1088,1078,2112,0.5104166666666666,0.018882720864183966,0.04562701628273658,0.4138495655112216,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,7,raster,visionzip_image_saliency,False,0.1,3,34,192,192,2112,0.09090909090909091,4.627756118774414,41.25156879425049,0.11218376061904865,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,7,raster,sparsevlm_calib4_analysis_only,True,0.1,3,34,192,192,2112,0.09090909090909091,0.006148958220592249,0.056212708841940184,0.10938733157090846,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,7,raster,visionzip_image_saliency,False,0.2,7,34,448,448,2112,0.21212121212121213,8.402329444885254,41.25156879425049,0.203685088603378,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,7,raster,sparsevlm_calib4_analysis_only,True,0.2,7,34,448,448,2112,0.21212121212121213,0.011644030265131278,0.056212708841940184,0.20714230829672614,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,7,raster,visionzip_image_saliency,False,0.25,8,34,512,512,2112,0.24242424242424243,12.111695289611816,41.25156879425049,0.29360568927744407,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,7,raster,sparsevlm_calib4_analysis_only,True,0.25,8,34,512,512,2112,0.24242424242424243,0.013251979753590604,0.056212708841940184,0.23574704059988885,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,7,raster,visionzip_image_saliency,False,0.3,10,34,640,639,2112,0.3025568181818182,13.699898719787598,41.25156879425049,0.3321061263904476,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,7,raster,sparsevlm_calib4_analysis_only,True,0.3,10,34,640,639,2112,0.3025568181818182,0.015443067283058554,0.056212708841940184,0.27472554874524235,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
