method_key,method,retention,retention_kind,n_requests,n_images,accuracy,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_std_ms,decode_mean_ms,decode_p50_ms,decode_p95_ms,e2e_latency_mean_ms,e2e_latency_p50_ms,e2e_latency_p95_ms,generated_tokens_mean,ssd_read_bytes_mean,ssd_read_bytes_total,ssd_read_mb_mean,ssd_read_chunks_mean,prepare_mean_ms,selector_mean_ms,ssd_read_mean_ms,scatter_mean_ms,prefill_mean_ms,normal_chunk_count_total_mean,normal_kv_read_bytes_mean,separator_read_bytes_mean,normal_kv_preads_mean,separator_preads_mean,mean_bytes_per_pread_mean,normal_mean_bytes_per_pread_mean,separator_mean_bytes_per_pread_mean,static_score_calls_mean,query_score_calls_mean,diversity_calls_mean,ttft_reduction_vs_fullload_pct,ttft_reduction_vs_recompute_pct
fullload,FullLoad,1.0,full,240,40,0.6333333333333333,736.20246926439,728.572168503888,935.3558082832022,111.72100062028842,28.413570278401796,20.026648475322872,56.84639564715325,764.6160395427918,753.3550739171915,964.1263339493889,2.379166666666667,1165072793.6,279617470464,1165.0727936,2248.0,,,435.37413414790836,,731.0716265603938,,1165072793.6,0.0,64.0,0.0,18204262.4,18204262.4,0.0,,,,0.0,
layout_prefix_chunk,Layout+Prefix,0.25,chunk,240,40,0.6083333333333333,290.44142925413325,288.91768999164924,344.3164586322382,33.22827132112249,25.909156124301564,18.959629407618195,55.069430032745004,316.3505853784348,315.211306035053,368.08935950975865,2.3875,306079334.4,73459040256,306.0793344,545.6,246.38622350612422,0.20816916997622079,161.89560554533577,50.73598965294271,43.99992300216885,272.8,286051532.8,20027801.6,64.0,1.0,4708912.836923077,4469555.2,20027801.6,0.0,0.0,0.0,60.5487021057752,
