scope,method,budget,n_requests,n_dialogs,quality_mean,ssd_read_bytes_mean,ssd_read_bytes_total,ssd_preads_mean,pre_core_unattributed_ms_mean,end_to_end_ttft_ms_mean,end_to_end_ttft_ms_p50,end_to_end_ttft_ms_p95,core_ttft_ms_mean,core_ttft_ms_p50,core_ttft_ms_p95,pre_core_ms_mean,pre_core_ms_p50,pre_core_ms_p95,prompt_build_ms_mean,prompt_build_ms_p50,prompt_build_ms_p95,tokenization_ms_mean,tokenization_ms_p50,tokenization_ms_p95,image_preprocess_ms_mean,image_preprocess_ms_p50,image_preprocess_ms_p95,input_prepare_ms_mean,input_prepare_ms_p50,input_prepare_ms_p95,input_h2d_ms_mean,input_h2d_ms_p50,input_h2d_ms_p95,vision_ms_mean,vision_ms_p50,vision_ms_p95,ssd_read_ms_mean,ssd_read_ms_p50,ssd_read_ms_p95,scatter_ms_mean,scatter_ms_p50,scatter_ms_p95,prefill_ms_mean,prefill_ms_p50,prefill_ms_p95,decode_ms_mean,decode_ms_p50,decode_ms_p95,model_e2e_ms_mean,model_e2e_ms_p50,model_e2e_ms_p95,postprocess_ms_mean,postprocess_ms_p50,postprocess_ms_p95,request_e2e_ms_mean,request_e2e_ms_p50,request_e2e_ms_p95,end_to_end_ttft_delta_vs_recomp_ms,end_to_end_ttft_reduction_vs_recomp_pct,request_e2e_delta_vs_recomp_ms,quality_delta_vs_recomp,saliency_extra_ms_mean,saliency_extra_ms_p50,saliency_extra_ms_p95,saliency_postprocess_ms_mean,saliency_postprocess_ms_p50,saliency_postprocess_ms_p95,permutation_ms_mean,permutation_ms_p50,permutation_ms_p95,repack_ms_mean,repack_ms_p50,repack_ms_p95,buffered_write_ms_mean,buffered_write_ms_p50,buffered_write_ms_p95,fsync_ms_mean,fsync_ms_p50,fsync_ms_p95,context_open_ms_mean,context_open_ms_p50,context_open_ms_p95,persist_ms_mean,persist_ms_p50,persist_ms_p95,total_ssd_write_bytes_mean,total_ssd_write_bytes_p50,total_ssd_write_bytes_p95,n2_recompute_no_persistence_cumulative_ttft_ms_mean,n2_recompute_no_persistence_cumulative_e2e_ms_mean,n2_recompute_no_persistence_ttft_delta_vs_recomp_ms,n2_recompute_no_persistence_e2e_delta_vs_recomp_ms,n10_recompute_no_persistence_cumulative_ttft_ms_mean,n10_recompute_no_persistence_cumulative_e2e_ms_mean,n10_recompute_no_persistence_ttft_delta_vs_recomp_ms,n10_recompute_no_persistence_e2e_delta_vs_recomp_ms,n2_worst_cumulative_ttft_ms_mean,n2_worst_cumulative_e2e_ms_mean,n2_worst_ttft_delta_vs_recomp_ms,n2_worst_e2e_delta_vs_recomp_ms,n10_worst_cumulative_ttft_ms_mean,n10_worst_cumulative_e2e_ms_mean,n10_worst_ttft_delta_vs_recomp_ms,n10_worst_e2e_delta_vs_recomp_ms,n2_hidden_cumulative_ttft_ms_mean,n2_hidden_cumulative_e2e_ms_mean,n2_hidden_ttft_delta_vs_recomp_ms,n2_hidden_e2e_delta_vs_recomp_ms,n10_hidden_cumulative_ttft_ms_mean,n10_hidden_cumulative_e2e_ms_mean,n10_hidden_ttft_delta_vs_recomp_ms,n10_hidden_e2e_delta_vs_recomp_ms,worst_ttft_break_even_turn,worst_e2e_break_even_turn,hidden_ttft_break_even_turn,hidden_e2e_break_even_turn
overall_all_turns,ReComp,,1000,100,0.452,0.0,0,0.0,0.046200758311897516,537.3090368921403,547.2643909743056,593.7764797417913,521.9539757806342,531.6622520331293,578.2215547107626,15.355061111506075,15.240212553180754,18.05430738022551,0.00640382245182991,0.005836482159793377,0.010026682866737247,1.6155103469500318,1.6239660326391459,1.8752959789708255,12.456436118925922,12.416279525496066,14.705995027907193,0.5158469943562523,0.516752537805587,0.5759889842011034,0.7146630705101416,0.6722945254296064,0.7300847850274294,38.22720294189453,39.00681686401367,39.79140644073485,0.0,0.0,0.0,0.0,0.0,0.0,521.9539010318695,531.6621820093133,578.2214481383562,32.06216475262772,19.12234496558085,110.3197965887375,569.371201644768,570.2284355065785,737.735513865482,0.09437992749735713,0.09468500502407551,0.10465768864378332,569.4655815722654,570.3216760302894,737.8332672698888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.6449489553925,1107.5239493499976,0.0,0.0,5373.090368921403,5694.655815722654,0.0,0.0,,,,,,,,,,,,,,,,,,,,
overall_all_turns,FullLoad,,1000,100,0.453,1052491382.784,1052491382784,57.6,0.025119798840023577,669.6165663873544,672.0300799934193,819.8436266975476,667.6510167089291,671.629770018626,819.3694956891703,1.9655496784253046,0.4550645244307816,15.37411498138681,0.00789578550029546,0.007999013178050518,0.010515301255509256,0.4352665770566091,0.30792655888944864,1.60797075368464,1.219120264519006,0.0,12.302371935220435,0.10541618010029197,0.059376994613558054,0.5064833152573556,0.17273107240907848,0.05309452535584569,0.6791258871089667,3.8208865547180175,0.0,38.99696273803711,376.3684572138591,411.8436863645911,499.27302974392654,0.0,0.0,0.0,663.2581136478111,666.5535965003073,813.7714704265816,36.64952491596341,20.11160651454702,114.10781219601631,706.2660913033178,706.2203740351833,899.5410189498216,0.13832779217045754,0.14168047346174717,0.1703922462183982,706.4044190954883,706.3667845213786,899.661731987726,132.3075294952141,-24.624102780868284,136.9388375232229,0.0010000000000000009,0.007274880073964596,0.0071680000983178616,0.008191999979317188,0.07893257890827954,0.0784260337240994,0.08657915168441832,0.642057693330571,0.6496505229733884,0.702019571326673,148.02076196065173,141.93225221242756,207.71637544967234,445.0575931335334,434.92240115301684,547.8946600516792,294.2703940998763,259.93284303694963,443.0886784393806,6.34200515341945,6.243847426958382,7.902548473794013,979.7450296161696,961.2456565373577,1239.376952900784,1191736150.68,1248404313.0,1260987880.05,,,,,,,,,2171.920991871739,2238.701135010924,1127.2760429163463,1131.1771856609266,7675.910693489714,8043.789220571052,2302.8203245683108,2349.1334048483986,1192.1759622555692,1258.9561053947546,147.5310133001767,151.432156044757,6696.165663873544,7064.044190954883,1323.0752949521411,1369.388375232229,,,,
overall_all_turns,Prefix25,0.25,1000,100,0.433,276150878.208,276150878208,58.5,0.029361921944655478,302.45970189070795,281.9161955267191,526.907808840042,300.54148117650766,281.44036047160625,509.69425652292546,1.918220714200288,0.4408395034261048,15.073408471653238,0.008432249655015767,0.008631497621536255,0.011412525782361625,0.41120826778933406,0.28606405248865485,1.5886121545918286,1.1955478390445933,0.0,12.160311103798449,0.09980146889574826,0.05216553108766675,0.4979281686246395,0.17386896687094122,0.06532896077260375,0.6719240278471261,3.8181678848266603,0.0,39.028838539123534,123.60664941126015,129.75592561997473,175.8690996968653,46.36125746462494,51.69417755678296,58.811467653140426,100.88156089826953,58.50966245634481,509.6941629773936,44.63991820055526,19.40425601787865,221.82803759933446,347.0996200912632,312.08023749059066,569.5407583552878,0.5463580841897056,0.17969153122976422,3.109876706730572,347.6459781754529,312.7047080779448,569.6314793720376,-234.84933500143234,43.708428274318436,-221.81960339681245,-0.019000000000000017,0.007274880073964596,0.0071680000983178616,0.008191999979317188,0.07893257890827954,0.0784260337240994,0.08657915168441832,0.642057693330571,0.6496505229733884,0.702019571326673,148.02076196065173,141.93225221242756,207.71637544967234,445.0575931335334,434.92240115301684,547.8946600516792,294.2703940998763,259.93284303694963,443.0886784393806,6.34200515341945,6.243847426958382,7.902548473794013,979.7450296161696,961.2456565373577,1239.376952900784,1191736150.68,1248404313.0,1260987880.05,,,,,,,,,1763.8259495189413,1831.5798973513301,719.1810005635489,724.0559480013326,4004.342048523249,4456.204811370699,-1368.7483203981537,-1238.451004351955,784.0809199027717,851.8348677351605,-260.56402905262075,-255.68908161483705,3024.5970189070795,3476.459781754529,-2348.4933500143234,-2218.1960339681245,5,5,2,2
overall_all_turns,Prefix45,0.45,1000,100,0.453,499321405.44,499321405440,58.5,0.026005830732174218,427.8421032708138,426.0429725400172,548.6141716944985,425.9200782808475,425.3872415283695,535.2301545441151,1.922024989966303,0.44192757923156023,14.973589399596674,0.007453164318576455,0.007561990059912205,0.01005755621008575,0.42501813487615436,0.30116498237475753,1.58181672450155,1.1904293382540345,0.0,12.041695852531118,0.1014031320810318,0.055082549806684256,0.4923816653899848,0.17171538970433176,0.04883803194388747,0.6657318968791515,3.8367175846099855,0.0,39.113912391662595,196.35093602503184,214.5982991787605,274.83342750929296,74.13843982748222,81.82144089369103,92.38969818106852,101.496044516447,59.26853546407074,511.2134253256954,39.33834766445216,19.4037645123899,186.06240124790926,467.180450935266,454.7265509609133,616.7010696663054,0.3844533726805821,0.18097704742103815,1.995744125451891,467.56490430794656,455.21877048304304,617.1883536793756,-109.46693362132646,20.373179326090675,-101.9006772643188,0.0010000000000000009,0.007274880073964596,0.0071680000983178616,0.008191999979317188,0.07893257890827954,0.0784260337240994,0.08657915168441832,0.642057693330571,0.6496505229733884,0.702019571326673,148.02076196065173,141.93225221242756,207.71637544967234,445.0575931335334,434.92240115301684,547.8946600516792,294.2703940998763,259.93284303694963,443.0886784393806,6.34200515341945,6.243847426958382,7.902548473794013,979.7450296161696,961.2456565373577,1239.376952900784,1191736150.68,1248404313.0,1260987880.05,,,,,,,,,1906.0352876852266,1970.2842715848237,861.3903387298342,862.7603222348262,5258.166062324308,5655.394072695635,-114.92430659709498,-39.26174302701838,926.290258069057,990.5392419686541,-118.35469088633545,-116.98470738134347,4278.421032708138,4675.649043079466,-1094.6693362132646,-1019.006772643188,10,10,2,2
reuse_only_turns_2_10,ReComp,,900,100,0.4388888888888889,0.0,0,0.0,0.04635242189073728,539.2968500311124,548.2187580200844,595.3023544978346,523.9146275634671,532.4686615495011,578.5723701003006,15.382222467645382,15.270021453034133,17.91508996975608,0.006654619937762618,0.006026006303727627,0.01009982661344111,1.6249370765096198,1.6280870186164975,1.8844037200324237,12.516338311187509,12.462688493542373,14.801966852974145,0.518445047782734,0.5197030841372907,0.5774525867309421,0.6694949903370192,0.6726644933223724,0.7158717606216669,38.23093345430162,39.0054874420166,40.327424621582026,0.0,0.0,0.0,0.0,0.0,0.0,523.9145525645775,532.4685800005682,578.5722910484764,32.343248710191496,19.115692004561424,125.48987462068906,571.640098741304,572.3021164885722,741.7446204519365,0.09439080850117737,0.0947740045376122,0.10446890955790877,571.7344895498051,572.3966429941356,741.8375781096984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.6449489553925,1107.5239493499976,0.0,0.0,5373.090368921403,5694.655815722654,0.0,0.0,,,,,,,,,,,,,,,,,,,,
reuse_only_turns_2_10,FullLoad,,900,100,0.44,1169434869.76,1052491382784,64.0,0.02276544976565573,686.2895775638107,682.7982650138438,833.9856850740033,685.8369902985739,682.352943054866,833.5520937514956,0.4525872652367171,0.44569704914465547,0.5541626014746726,0.00824319819609324,0.00818102853372693,0.010559533257037401,0.3053308562893007,0.300713989418,0.3853089176118374,0.0,0.0,0.0,0.061201215204265386,0.05746149690821767,0.0816462095826864,0.055046545781402126,0.05128252087160945,0.07462537032552052,0.0,0.0,0.0,418.18717468206563,418.38823223952204,503.77398754935706,0.0,0.0,0.0,680.9559949953109,677.4716480285861,828.5554937669075,37.44408935631832,20.277402945794165,130.7664498803205,723.733666920129,716.2559299613349,904.3130208447109,0.14306009281426668,0.14307553647086024,0.17166662146337328,723.8767270129433,716.3878204301,904.4622980756684,146.99272753269827,-27.256366790241437,152.14223746313826,0.0011111111111111183,0.007274880073964596,0.0071680000983178616,0.008191999979317188,0.07893257890827954,0.0784260337240994,0.08657915168441832,0.642057693330571,0.6496505229733884,0.702019571326673,148.02076196065173,141.93225221242756,207.71637544967234,445.0575931335334,434.92240115301684,547.8946600516792,294.2703940998763,259.93284303694963,443.0886784393806,6.34200515341945,6.243847426958382,7.902548473794013,979.7450296161696,961.2456565373577,1239.376952900784,1191736150.68,1248404313.0,1260987880.05,,,,,,,,,2171.920991871739,2238.701135010924,1127.2760429163463,1131.1771856609266,7675.910693489714,8043.789220571052,2302.8203245683108,2349.1334048483986,1192.1759622555692,1258.9561053947546,147.5310133001767,151.432156044757,6696.165663873544,7064.044190954883,1323.0752949521411,1369.388375232229,,,,
reuse_only_turns_2_10,Prefix25,0.25,900,100,0.4177777777777778,306834309.12,276150878208,65.0,0.027606720622215006,278.3398137292049,277.8484610025771,334.3172084365506,277.8945938187341,277.44227839866653,333.86718957917765,0.4452199104707688,0.4318749997764826,0.572059559635818,0.008936703282718858,0.008856994099915028,0.011480512330308557,0.28558462573629284,0.27725001564249396,0.38392237620428205,0.0,0.0,0.0,0.05503277100312213,0.05123048322275281,0.07859369507059452,0.06805908982641995,0.0644599786028266,0.08818719070404768,0.0,0.0,0.0,137.34072156806684,133.17431439645588,176.5576376463286,51.51250829402771,52.440155763179064,58.982708235271275,56.05024604062136,57.61965102283284,66.06652935734019,46.324511255241106,19.417696981690824,222.77900624321774,324.66432498444595,306.76258145831525,492.60040989611286,0.5968438341127088,0.1805234933272004,3.327127743978053,325.26116881855864,307.47504893224686,493.269921594765,-260.9570363019075,48.38838504004849,-246.47332073124642,-0.02111111111111108,0.007274880073964596,0.0071680000983178616,0.008191999979317188,0.07893257890827954,0.0784260337240994,0.08657915168441832,0.642057693330571,0.6496505229733884,0.702019571326673,148.02076196065173,141.93225221242756,207.71637544967234,445.0575931335334,434.92240115301684,547.8946600516792,294.2703940998763,259.93284303694963,443.0886784393806,6.34200515341945,6.243847426958382,7.902548473794013,979.7450296161696,961.2456565373577,1239.376952900784,1191736150.68,1248404313.0,1260987880.05,,,,,,,,,1763.8259495189413,1831.5798973513301,719.1810005635489,724.0559480013326,4004.342048523249,4456.204811370699,-1368.7483203981537,-1238.451004351955,784.0809199027717,851.8348677351605,-260.56402905262075,-255.68908161483705,3024.5970189070795,3476.459781754529,-2348.4933500143234,-2218.1960339681245,5,5,2,2
reuse_only_turns_2_10,Prefix45,0.45,900,100,0.44,554801561.6,499321405440,65.0,0.024056733171972964,417.58529326231735,419.83726649777964,494.78247865336016,417.1467522681794,419.3891834584065,494.2613653722219,0.43854099413793945,0.4319165018387139,0.5412074096966535,0.007786485754574339,0.007770489901304245,0.01005755621008575,0.2969800226856023,0.29314449056982994,0.38550629396922886,0.0,0.0,0.0,0.057760889693680734,0.05408149445429444,0.07364075281657274,0.05195686283210913,0.047646521124988794,0.06810146733187135,0.0,0.0,0.0,218.16770669447982,218.67671486688778,276.3258032558951,82.37604425275802,82.76382338954136,92.70288455300032,56.67561190901324,58.331820531748235,65.88427938404493,40.42566681435952,19.440486561506987,188.00935174804178,458.0109600766769,449.3317150045186,616.7010696663054,0.41744639864191413,0.18182804342359304,2.1449763968121256,458.4284064753188,449.9794470029883,617.1883536793756,-121.71155676879505,22.568564374476395,-113.30608307448625,0.0011111111111111183,0.007274880073964596,0.0071680000983178616,0.008191999979317188,0.07893257890827954,0.0784260337240994,0.08657915168441832,0.642057693330571,0.6496505229733884,0.702019571326673,148.02076196065173,141.93225221242756,207.71637544967234,445.0575931335334,434.92240115301684,547.8946600516792,294.2703940998763,259.93284303694963,443.0886784393806,6.34200515341945,6.243847426958382,7.902548473794013,979.7450296161696,961.2456565373577,1239.376952900784,1191736150.68,1248404313.0,1260987880.05,,,,,,,,,1906.0352876852266,1970.2842715848237,861.3903387298342,862.7603222348262,5258.166062324308,5655.394072695635,-114.92430659709498,-39.26174302701838,926.290258069057,990.5392419686541,-118.35469088633545,-116.98470738134347,4278.421032708138,4675.649043079466,-1094.6693362132646,-1019.006772643188,10,10,2,2
