metric,level,dialog_id,method,budget,scenario,break_even_turn,censored_at_turn_10,stays_better_through_turn_10,better_at_turn_2,two_turn_ours_ms,two_turn_recomp_ms,two_turn_delta_ms,ten_turn_ours_ms,ten_turn_recomp_ms,ten_turn_delta_ms
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:27086,Prefix25,0.25,hidden,2,False,True,True,736.4596620900556,990.282058948651,-253.8223968585953,2701.328427065164,5107.611863757484,-2406.28343669232
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:27086,Prefix25,0.25,worst,5,False,True,False,1548.2475880999118,990.282058948651,557.9655291512609,3513.11635307502,5107.611863757484,-1594.4955106824636
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:27086,Prefix45,0.45,hidden,2,False,True,True,888.9056659536436,990.282058948651,-101.37639299500734,3940.398607053794,5107.611863757484,-1167.2132567036897
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:27086,Prefix45,0.45,worst,8,False,True,False,1700.6935919634998,990.282058948651,710.4115330148488,4752.18653306365,5107.611863757484,-355.42533069383353
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:292163,Prefix25,0.25,hidden,2,False,True,True,860.5744870146737,1125.773698091507,-265.1992110768333,3341.2203493062407,5753.875554888509,-2412.6552055822685
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:292163,Prefix25,0.25,worst,7,False,True,False,2248.346784966998,1125.773698091507,1122.5730868754908,4728.992647258565,5753.875554888509,-1024.8829076299444
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:292163,Prefix45,0.45,hidden,2,False,True,True,1019.0028540091589,1125.773698091507,-106.77084408234805,4790.075214812532,5753.875554888509,-963.8003400759771
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:292163,Prefix45,0.45,worst,,True,,False,2406.775151961483,1125.773698091507,1281.001453869976,6177.847512764856,5753.875554888509,423.971957876347
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:294553,Prefix25,0.25,hidden,2,False,True,True,773.5529880737886,1028.2912260154262,-254.73823794163764,3031.894383020699,5246.221534907818,-2214.327151887119
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:294553,Prefix25,0.25,worst,5,False,True,False,1665.5709481565282,1028.2912260154262,637.279722141102,3923.9123431034386,5246.221534907818,-1322.3091918043792
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:294553,Prefix45,0.45,hidden,2,False,True,True,919.9193699751049,1028.2912260154262,-108.37185604032129,4248.599106096663,5246.221534907818,-997.6224288111553
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:294553,Prefix45,0.45,worst,9,False,True,False,1811.9373300578445,1028.2912260154262,783.6461040424183,5140.617066179402,5246.221534907818,-105.60446872841567
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:297127,Prefix25,0.25,hidden,2,False,True,True,1049.7442060150206,1450.502886902541,-400.7586808875203,4029.7463439637795,7490.328033803962,-3460.5816898401827
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:297127,Prefix25,0.25,worst,5,False,True,False,2439.3434410449117,1450.502886902541,988.8405541423708,5419.345578993671,7490.328033803962,-2070.9824548102915
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:297127,Prefix45,0.45,hidden,2,False,True,True,1237.1396949747577,1450.502886902541,-213.3631919277832,5824.414255912416,7490.328033803962,-1665.9137778915465
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:297127,Prefix45,0.45,worst,9,False,True,False,2626.738930004649,1450.502886902541,1176.236043102108,7214.013490942307,7490.328033803962,-276.31454286165535
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:302759,Prefix25,0.25,hidden,2,False,True,True,830.0794620299712,1108.065275941044,-277.9858139110729,3083.102233009413,5697.860708925873,-2614.75847591646
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:302759,Prefix25,0.25,worst,5,False,True,False,1732.5390179175884,1108.065275941044,624.4737419765443,3985.56178889703,5697.860708925873,-1712.298920028843
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:302759,Prefix45,0.45,hidden,2,False,True,True,976.223555044271,1108.065275941044,-131.84172089677304,4508.517848094925,5697.860708925873,-1189.3428608309478
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:302759,Prefix45,0.45,worst,8,False,True,False,1878.6831109318882,1108.065275941044,770.6178349908441,5410.9774039825425,5697.860708925873,-286.8833049433306
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:307728,Prefix25,0.25,hidden,2,False,True,True,772.4737758981064,1080.1035350887105,-307.6297591906041,2910.9782909508795,5654.2025150265545,-2743.224224075675
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:307728,Prefix25,0.25,worst,4,False,True,False,1672.0194249646738,1080.1035350887105,591.9158898759633,3810.523940017447,5654.2025150265545,-1843.6785750091076
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:307728,Prefix45,0.45,hidden,2,False,True,True,951.9675789633766,1080.1035350887105,-128.1359561253339,4351.396256941371,5654.2025150265545,-1302.8062580851838
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:307728,Prefix45,0.45,worst,8,False,True,False,1851.513228029944,1080.1035350887105,771.4096929412335,5250.941906007938,5654.2025150265545,-403.2606090186164
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:310424,Prefix25,0.25,hidden,2,False,True,True,754.7363670310006,1018.1068959645927,-263.37052893359214,2882.5901882955804,5236.045426689088,-2353.455238393508
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:310424,Prefix25,0.25,worst,5,False,True,False,1587.476086919196,1018.1068959645927,569.3691909546033,3715.329908183776,5236.045426689088,-1520.7155185053125
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:310424,Prefix45,0.45,hidden,2,False,True,True,886.7261540144682,1018.1068959645927,-131.3807419501245,4016.752758063376,5236.045426689088,-1219.2926686257124
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:310424,Prefix45,0.45,worst,7,False,True,False,1719.4658739026636,1018.1068959645927,701.3589779380709,4849.492477951571,5236.045426689088,-386.552948737517
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:311202,Prefix25,0.25,hidden,2,False,True,True,762.8380488604307,1011.227140086703,-248.38909122627228,2830.279416986741,5251.252789748833,-2420.9733727620915
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:311202,Prefix25,0.25,worst,5,False,True,False,1684.0006678830832,1011.227140086703,672.7735277963802,3751.4420360093936,5251.252789748833,-1499.810753739439
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:311202,Prefix45,0.45,hidden,2,False,True,True,897.4903550697491,1011.227140086703,-113.73678501695395,4017.4302250379696,5251.252789748833,-1233.822564710863
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:311202,Prefix45,0.45,worst,8,False,True,False,1818.6529740924016,1011.227140086703,807.4258340056986,4938.592844060622,5251.252789748833,-312.6599456882104
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:312659,Prefix25,0.25,hidden,2,False,True,True,891.5854810038581,1079.3179390020669,-187.7324579982087,3352.046799962409,5624.20740397647,-2272.1606040140614
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:312659,Prefix25,0.25,worst,6,False,True,False,1964.6720960736275,1079.3179390020669,885.3541570715606,4425.133415032178,5624.20740397647,-1199.073988944292
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:312659,Prefix45,0.45,hidden,2,False,True,True,998.9964640699327,1079.3179390020669,-80.32147493213415,4622.799249133095,5624.20740397647,-1001.4081548433751
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:312659,Prefix45,0.45,worst,,True,,False,2072.083079139702,1079.3179390020669,992.7651401376352,5695.8858642028645,5624.20740397647,71.67846022639424
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:313049,Prefix25,0.25,hidden,2,False,True,True,769.0467300126329,996.3623411022127,-227.31561108957976,2924.6961689786986,5138.861999148503,-2214.1658301698044
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:313049,Prefix25,0.25,worst,5,False,True,False,1660.227234940976,996.3623411022127,663.8648938387632,3815.8766739070415,5138.861999148503,-1322.9853252414614
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:313049,Prefix45,0.45,hidden,2,False,True,True,896.9336020527408,996.3623411022127,-99.42873904947191,3942.5231921486557,5138.861999148503,-1196.3388069998473
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:313049,Prefix45,0.45,worst,8,False,True,False,1788.1141069810838,996.3623411022127,791.7517658788711,4833.703697076999,5138.861999148503,-305.1583020715043
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:321934,Prefix25,0.25,hidden,2,False,True,True,792.9654029430822,1056.6894200164825,-263.7240170734003,2998.9014719612896,5580.168270273134,-2581.2667983118445
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:321934,Prefix25,0.25,worst,5,False,True,False,1781.5899648703635,1056.6894200164825,724.900544853881,3987.526033888571,5580.168270273134,-1592.6422363845631
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:321934,Prefix45,0.45,hidden,2,False,True,True,940.4965860303491,1056.6894200164825,-116.19283398613334,4310.778762213886,5580.168270273134,-1269.3895080592483
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:321934,Prefix45,0.45,worst,8,False,True,False,1929.1211479576305,1056.6894200164825,872.431727941148,5299.403324141167,5580.168270273134,-280.764946131967
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:325335,Prefix25,0.25,hidden,2,False,True,True,677.0258370088413,856.2842480605468,-179.25841105170548,2769.6479049045593,4531.202685204335,-1761.5547802997753
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:325335,Prefix25,0.25,worst,7,False,True,False,1603.0416740104556,856.2842480605468,746.7574259499088,3695.6637419061735,4531.202685204335,-835.538943298161
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:325335,Prefix45,0.45,hidden,2,False,True,True,775.3937729867175,856.2842480605468,-80.8904750738293,3635.8179228845984,4531.202685204335,-895.3847623197362
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:325335,Prefix45,0.45,worst,,True,,False,1701.4096099883318,856.2842480605468,845.125361927785,4561.833759886213,4531.202685204335,30.63107468187809
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:341253,Prefix25,0.25,hidden,2,False,True,True,848.242789041251,1164.5020890282467,-316.25929998699576,3199.669680208899,6027.16268284712,-2827.493002638221
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:341253,Prefix25,0.25,worst,5,False,True,False,1977.3953660624102,1164.5020890282467,812.8932770341635,4328.822257230058,6027.16268284712,-1698.3404256170616
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:341253,Prefix45,0.45,hidden,2,False,True,True,1006.2369259539992,1164.5020890282467,-158.26516307424754,4680.832209181972,6027.16268284712,-1346.330473665148
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:341253,Prefix45,0.45,worst,9,False,True,False,2135.3895029751584,1164.5020890282467,970.8874139469117,5809.984786203131,6027.16268284712,-217.1778966439888
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:348840,Prefix25,0.25,hidden,2,False,True,True,768.1151769356802,1020.8895400865003,-252.77436315082014,3047.3179050022736,5238.436928251758,-2191.1190232494846
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:348840,Prefix25,0.25,worst,5,False,True,False,1753.758292994462,1020.8895400865003,732.8687529079616,4032.9610210610554,5238.436928251758,-1205.4759071907029
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:348840,Prefix45,0.45,hidden,2,False,True,True,885.9045119024813,1020.8895400865003,-134.98502818401903,4000.865686801262,5238.436928251758,-1237.571241450496
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:348840,Prefix45,0.45,worst,8,False,True,False,1871.547627961263,1020.8895400865003,850.6580878747627,4986.508802860044,5238.436928251758,-251.92812539171427
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:351635,Prefix25,0.25,hidden,2,False,True,True,801.2003789190203,1023.1142700649798,-221.9138911459595,2984.953314997256,5247.749439789914,-2262.796124792658
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:351635,Prefix25,0.25,worst,6,False,True,False,1790.5710617778823,1023.1142700649798,767.4567917129025,3974.323997856118,5247.749439789914,-1273.4254419337958
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:351635,Prefix45,0.45,hidden,2,False,True,True,933.9743709424511,1023.1142700649798,-89.13989912252873,4190.290655125864,5247.749439789914,-1057.4587846640497
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:351635,Prefix45,0.45,worst,10,False,True,False,1923.345053801313,1023.1142700649798,900.2307837363333,5179.661337984726,5247.749439789914,-68.08810180518776
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:35806,Prefix25,0.25,hidden,2,False,True,True,823.0187379522249,1118.4204739984125,-295.4017360461876,3334.110473981127,5686.226362129673,-2352.115888148546
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:35806,Prefix25,0.25,worst,5,False,True,False,1774.7001079842448,1118.4204739984125,656.2796339858323,4285.791844013147,5686.226362129673,-1400.4345181165263
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:35806,Prefix45,0.45,hidden,2,False,True,True,1013.9761081663892,1118.4204739984125,-104.44436583202332,4735.663283267058,5686.226362129673,-950.5630788626149
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:35806,Prefix45,0.45,worst,,True,,False,1965.657478198409,1118.4204739984125,847.2370041999966,5687.344653299078,5686.226362129673,1.1182911694049835
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:369440,Prefix25,0.25,hidden,2,False,True,True,877.7705070096999,1120.9244610508904,-243.15395404119045,3389.5367038203403,5666.420544148423,-2276.8838403280824
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:369440,Prefix25,0.25,worst,6,False,True,False,1972.366430098191,1120.9244610508904,851.4419690473005,4484.132626908831,5666.420544148423,-1182.2879172395915
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:369440,Prefix45,0.45,hidden,2,False,True,True,1030.3422800498083,1120.9244610508904,-90.58218100108206,4715.49182117451,5666.420544148423,-950.928722973913
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:369440,Prefix45,0.45,worst,,True,,False,2124.9382031382993,1120.9244610508904,1004.0137420874089,5810.087744263001,5666.420544148423,143.667200114578
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:376140,Prefix25,0.25,hidden,2,False,True,True,805.7571259560063,1090.4489429667592,-284.69181701075286,3079.836793942377,5676.442671916448,-2596.6058779740706
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:376140,Prefix25,0.25,worst,5,False,True,False,1768.3587189530954,1090.4489429667592,677.9097759863362,4042.438386939466,5676.442671916448,-1634.0042849769816
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:376140,Prefix45,0.45,hidden,2,False,True,True,942.3890740144998,1090.4489429667592,-148.05986895225942,4380.848506116308,5676.442671916448,-1295.5941658001393
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:376140,Prefix45,0.45,worst,8,False,True,False,1904.9906670115888,1090.4489429667592,814.5417240448296,5343.450099113397,5676.442671916448,-332.9925728030503
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:37996,Prefix25,0.25,hidden,2,False,True,True,794.7572260163724,1118.1783769279718,-323.4211509115994,3329.8949832096696,5673.326121061109,-2343.4311378514394
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:37996,Prefix25,0.25,worst,6,False,True,False,1925.5649310071021,1118.1783769279718,807.3865540791303,4460.702688200399,5673.326121061109,-1212.6234328607097
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:37996,Prefix45,0.45,hidden,2,False,True,True,963.4091799380258,1118.1783769279718,-154.76919698994607,4817.21619295422,5673.326121061109,-856.1099281068891
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:37996,Prefix45,0.45,worst,,True,,False,2094.2168849287555,1118.1783769279718,976.0385080007836,5948.02389794495,5673.326121061109,274.69777688384056
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:38667,Prefix25,0.25,hidden,2,False,True,True,830.820427974686,1094.8796059237793,-264.0591779490933,2992.211353033781,5582.574675907381,-2590.3633228736
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:38667,Prefix25,0.25,worst,5,False,True,False,1836.02461789269,1094.8796059237793,741.1450119689107,3997.415542951785,5582.574675907381,-1585.1591329555959
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:38667,Prefix45,0.45,hidden,2,False,True,True,1016.1154890665784,1094.8796059237793,-78.76411685720086,4692.88578000851,5582.574675907381,-889.6888958988711
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:38667,Prefix45,0.45,worst,,True,,False,2021.3196789845824,1094.8796059237793,926.4400730608031,5698.089969926514,5582.574675907381,115.51529401913285
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:388816,Prefix25,0.25,hidden,2,False,True,True,765.9746239660308,1020.7520100520924,-254.7773860860616,2781.9150320719928,5218.4568520169705,-2436.5418199449778
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:388816,Prefix25,0.25,worst,6,False,True,False,1856.054189032875,1020.7520100520924,835.3021789807826,3871.994597138837,5218.4568520169705,-1346.4622548781335
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:388816,Prefix45,0.45,hidden,2,False,True,True,899.5800778502598,1020.7520100520924,-121.17193220183253,3937.690013088286,5218.4568520169705,-1280.7668389286846
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:388816,Prefix45,0.45,worst,9,False,True,False,1989.659642917104,1020.7520100520924,968.9076328650117,5027.76957815513,5218.4568520169705,-190.68727386184037
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:413216,Prefix25,0.25,hidden,2,False,True,True,749.7431499650702,994.7617669822648,-245.01861701719463,2896.3670049561188,5255.04687987268,-2358.679874916561
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:413216,Prefix25,0.25,worst,6,False,True,False,1832.2272250661626,994.7617669822648,837.4654580838978,3978.851080057211,5255.04687987268,-1276.1957998154685
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:413216,Prefix45,0.45,hidden,2,False,True,True,867.2375449677929,994.7617669822648,-127.52422201447189,3944.743761094287,5255.04687987268,-1310.3031187783927
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:413216,Prefix45,0.45,worst,9,False,True,False,1949.7216200688854,994.7617669822648,954.9598530866206,5027.2278361953795,5255.04687987268,-227.81904367730021
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:413417,Prefix25,0.25,hidden,2,False,True,True,734.5010550925508,990.5166239477694,-256.0155688552186,2845.8532511722296,5203.930644202046,-2358.0773930298164
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:413417,Prefix25,0.25,worst,5,False,True,False,1660.6050980044529,990.5166239477694,670.0884740566835,3771.9572940841317,5203.930644202046,-1431.9733501179144
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:413417,Prefix45,0.45,hidden,2,False,True,True,880.9422469930723,990.5166239477694,-109.57437695469707,4009.2148267431185,5203.930644202046,-1194.7158174589276
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:413417,Prefix45,0.45,worst,9,False,True,False,1807.0462899049744,990.5166239477694,816.529665957205,4935.3188696550205,5203.930644202046,-268.61177454702556
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:414026,Prefix25,0.25,hidden,2,False,True,True,791.2665948970243,1070.357485092245,-279.0908901952207,2940.5475488165393,5349.491534987465,-2408.943986170925
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:414026,Prefix25,0.25,worst,5,False,True,False,1691.597635857761,1070.357485092245,621.2401507655159,3840.878589777276,5349.491534987465,-1508.6129452101886
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:414026,Prefix45,0.45,hidden,2,False,True,True,944.6746510220692,1070.357485092245,-125.68283407017589,4187.287861132063,5349.491534987465,-1162.2036738554016
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:414026,Prefix45,0.45,worst,8,False,True,False,1845.0056919828057,1070.357485092245,774.6482068905607,5087.6189020927995,5349.491534987465,-261.872632894665
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:416028,Prefix25,0.25,hidden,2,False,True,True,858.2040930632502,1118.1950529571623,-259.9909598939121,3439.58377011586,5628.972031874582,-2189.3882617587224
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:416028,Prefix25,0.25,worst,6,False,True,False,1836.7971300613135,1118.1950529571623,718.6020771041512,4418.176807113923,5628.972031874582,-1210.795224760659
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:416028,Prefix45,0.45,hidden,2,False,True,True,1016.7649930808693,1118.1950529571623,-101.43005987629294,4867.790898308158,5628.972031874582,-761.1811335664243
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:416028,Prefix45,0.45,worst,,True,,False,1995.3580300789326,1118.1950529571623,877.1629771217704,5846.383935306221,5628.972031874582,217.41190343163908
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:417322,Prefix25,0.25,hidden,2,False,True,True,753.4357480471954,1021.1295239860192,-267.6937759388238,3073.8209020346403,5197.159938863479,-2123.3390368288383
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:417322,Prefix25,0.25,worst,6,False,True,False,1695.4682220239192,1021.1295239860192,674.3386980379,4015.853376011364,5197.159938863479,-1181.3065628521144
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:417322,Prefix45,0.45,hidden,2,False,True,True,915.7177780289203,1021.1295239860192,-105.4117459570989,4180.385466199368,5197.159938863479,-1016.7744726641104
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:417322,Prefix45,0.45,worst,10,False,True,False,1857.7502520056441,1021.1295239860192,836.620728019625,5122.417940176092,5197.159938863479,-74.74199868738651
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:431325,Prefix25,0.25,hidden,2,False,True,True,791.9553748797625,1127.4329290026799,-335.47755412291735,3037.9706838866696,5769.246880081482,-2731.2761961948127
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:431325,Prefix25,0.25,worst,5,False,True,False,1765.538083971478,1127.4329290026799,638.1051549687982,4011.553392978385,5769.246880081482,-1757.6934871030971
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:431325,Prefix45,0.45,hidden,2,False,True,True,996.2255430873483,1127.4329290026799,-131.20738591533154,4505.395377986133,5769.246880081482,-1263.8515020953491
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:431325,Prefix45,0.45,worst,9,False,True,False,1969.8082521790639,1127.4329290026799,842.375323176384,5478.978087077849,5769.246880081482,-290.2687930036336
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:43416,Prefix25,0.25,hidden,2,False,True,True,796.635857084766,1111.487309099175,-314.851452014409,3160.8876244863495,5575.9939139243215,-2415.106289437972
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:43416,Prefix25,0.25,worst,5,False,True,False,1751.5000260900706,1111.487309099175,640.0127169908956,4115.751793491654,5575.9939139243215,-1460.2421204326674
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:43416,Prefix45,0.45,hidden,2,False,True,True,883.704122970812,1111.487309099175,-227.783186128363,4383.508201222867,5575.9939139243215,-1192.4857127014548
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:43416,Prefix45,0.45,worst,8,False,True,False,1838.5682919761166,1111.487309099175,727.0809828769416,5338.372370228171,5575.9939139243215,-237.62154369615018
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:442053,Prefix25,0.25,hidden,2,False,True,True,875.7107170531526,1113.8093590270728,-238.09864197392017,3296.4346949011087,5600.931323016994,-2304.496628115885
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:442053,Prefix25,0.25,worst,5,False,True,False,1835.600437130779,1113.8093590270728,721.7910781037062,4256.324414978735,5600.931323016994,-1344.6069080382586
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:442053,Prefix45,0.45,hidden,2,False,True,True,1010.5350280646235,1113.8093590270728,-103.27433096244931,4631.8931580754,5600.931323016994,-969.038164941594
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:442053,Prefix45,0.45,worst,10,False,True,False,1970.4247481422499,1113.8093590270728,856.6153891151771,5591.782878153026,5600.931323016994,-9.148444863967597
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:447518,Prefix25,0.25,hidden,2,False,True,True,759.5214180182666,1005.7055560173467,-246.18413799908012,2973.936962080188,5231.021498097107,-2257.0845360169187
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:447518,Prefix25,0.25,worst,5,False,True,False,1726.7648049164563,1005.7055560173467,721.0592488991097,3941.180348978378,5231.021498097107,-1289.841149118729
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:447518,Prefix45,0.45,hidden,2,False,True,True,908.2042949739844,1005.7055560173467,-97.50126104336232,4104.0004070382565,5231.021498097107,-1127.0210910588503
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:447518,Prefix45,0.45,worst,9,False,True,False,1875.4476818721741,1005.7055560173467,869.7421258548275,5071.243793936446,5231.021498097107,-159.7777041606605
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:458783,Prefix25,0.25,hidden,2,False,True,True,791.351452935487,1109.2008041450754,-317.84935120958835,2913.5669850511476,5696.286222082563,-2782.719237031415
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:458783,Prefix25,0.25,worst,4,False,True,False,1697.6955609861761,1109.2008041450754,588.4947568411008,3819.9110931018367,5696.286222082563,-1876.375128980726
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:458783,Prefix45,0.45,hidden,2,False,True,True,991.7983841150999,1109.2008041450754,-117.40242002997547,4468.658639932983,5696.286222082563,-1227.6275821495801
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:458783,Prefix45,0.45,worst,8,False,True,False,1898.142492165789,1109.2008041450754,788.9416880207136,5375.002747983672,5696.286222082563,-321.283474098891
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:465837,Prefix25,0.25,hidden,2,False,True,True,685.2902880636975,853.251236025244,-167.96094796154648,2700.728468829766,4555.9000230859965,-1855.1715542562306
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:465837,Prefix25,0.25,worst,6,False,True,False,1457.5281270081177,853.251236025244,604.2768909828737,3472.966307774186,4555.9000230859965,-1082.9337153118104
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:465837,Prefix45,0.45,hidden,2,False,True,True,802.471595001407,853.251236025244,-50.77964102383703,3598.9255781751126,4555.9000230859965,-956.9744449108839
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:465837,Prefix45,0.45,worst,9,False,True,False,1574.7094339458272,853.251236025244,721.4581979205832,4371.163417119533,4555.9000230859965,-184.73660596646369
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:466148,Prefix25,0.25,hidden,2,False,True,True,667.6442810567096,835.4915441013873,-167.84726304467767,2709.2534750699997,4491.865307209082,-1782.6118321390823
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:466148,Prefix25,0.25,worst,7,False,True,False,1689.4840099848807,835.4915441013873,853.9924658834934,3731.093203998171,4491.865307209082,-760.7721032109112
sum_of_per_request_end_to_end_ttft_ms,dialog,visdial:466148,Prefix45,0.45,hidden,2,False,True,True,775.2118130447343,835.4915441013873,-60.27973105665296,3470.349186914973,4491.865307209082,-1021.516120294109
