method_key,method,budget,budget_pct,n_requests,n_images,accuracy,accuracy_pct,accuracy_image_cluster_ci95_lo_pct,accuracy_image_cluster_ci95_hi_pct,accuracy_delta_vs_fullload_pp,accuracy_delta_image_cluster_ci95_lo_pp,accuracy_delta_image_cluster_ci95_hi_pp,mcnemar_budget_only_correct,mcnemar_fullload_only_correct,mcnemar_p_exact_two_sided,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,decode_mean_ms,decode_p50_ms,decode_p95_ms,e2e_mean_ms,e2e_p50_ms,e2e_p95_ms,selector_mean_ms,selector_p50_ms,selector_p95_ms,ssd_read_mean_ms,ssd_read_p50_ms,ssd_read_p95_ms,scatter_mean_ms,scatter_p50_ms,scatter_p95_ms,prepare_mean_ms,prepare_p50_ms,prepare_p95_ms,prefill_mean_ms,prefill_p50_ms,prefill_p95_ms,normal_kv_read_bytes_mean,separator_read_bytes_mean,ssd_read_bytes_mean,normal_kv_preads_mean,separator_preads_mean,ssd_preads_mean,mean_bytes_per_pread_mean,ssd_read_chunks_mean,n_chunks_selected_mean,n_chunks_selected_min,n_chunks_selected_max,n_chunks_total_mean,n_chunks_total_min,n_chunks_total_max,touched_chunk_fraction_mean,logical_kv_ratio_mean,ssd_read_mb_mean,ssd_read_bytes_total,normal_kv_read_mb_mean,separator_read_mb_mean,ttft_reduction_vs_fullload_pct,ssd_reduction_vs_fullload_pct,ssd_read_ratio_vs_fullload,accuracy_loss_vs_fullload_pp
fullload,ImageOnly-Repack FullLoad,,,240,40,0.6125,61.25000000000001,53.75,68.33333333333333,0.0,0.0,0.0,0,0,1.0,727.3679585234883,716.2358425557613,955.1364303333685,30.96600814218012,22.568729531485587,58.58650293084789,758.3339666656684,748.5092579736374,992.8990160173271,,,,438.42906492839876,433.5752712213434,566.8972618528641,,,,,,,722.2963363965391,711.0941670252942,949.7860900301021,1165072793.6,0.0,1165072793.6,64.0,0.0,64.0,18204262.4,2248.0,,,,,,,1.0,1.0,1165.0727935999998,279617470464,1165.0727935999998,0.0,0.0,0.0,1.0,0.0
visionzip_repack_prefix@20,ImageOnly-Repack + Prefix,0.2,20.0,240,40,0.5458333333333333,54.58333333333333,47.5,61.66666666666667,-6.666666666666677,-12.916666666666668,-0.4166666666666675,15,31,0.02589608179323477,233.77603205056707,236.50488298153505,270.2568641223479,27.83996744644052,19.549400953110307,56.71027725911698,261.6159994970076,261.70838600955904,311.7795505095273,0.1887407313915901,0.19197649089619517,0.22921619238331914,113.71262455068063,110.88367918273434,151.15231028175913,44.927548385749105,46.02976783644408,51.03961615241133,188.19026820662353,190.33024803502485,227.0382240822073,45.527273593082406,43.407492456026375,61.4492024295032,232364441.6,20027801.6,252392243.2,64.0,1.0,65.0,3882957.587692308,443.2,6.925,5.0,9.0,35.125,23.0,46.0,0.19780632435315978,0.2172386370031461,252.3922432,60574138368,232.3644416,20.0278016,67.86000409955948,78.33678336783368,0.2166321663216632,6.6666666666666785
visionzip_repack_prefix@25,ImageOnly-Repack + Prefix,0.25,25.0,240,40,0.5791666666666667,57.91666666666667,50.416666666666664,65.41666666666667,-3.3333333333333326,-8.75,2.083333333333333,11,19,0.20048842206597328,265.17041861273657,264.9950459599495,317.01793652027845,26.517146948996622,19.460961455479264,55.952523113228374,291.6875655617332,290.8204040140845,346.34668145445175,0.21843182815549275,0.21936144912615418,0.27247784310020506,131.91107243813653,128.71635047486052,172.20770642743446,51.948216029268224,52.80552210751921,58.05668705725111,218.03708185664922,217.89281599922106,268.60376387485303,47.07298958916605,45.53642601240426,61.70885938336141,286051532.8,20027801.6,306079334.4,64.0,1.0,65.0,4708912.836923077,545.6,8.525,6.0,12.0,35.125,23.0,46.0,0.2428141888895561,0.2627658354083044,306.0793344,73459040256,286.0515328,20.0278016,63.54384111846003,73.72873728737288,0.26271262712627125,3.3333333333333357
visionzip_repack_prefix@30,ImageOnly-Repack + Prefix,0.3,30.0,240,40,0.5875,58.75,51.24999999999999,66.25,-2.500000000000002,-7.083333333333333,2.083333333333333,11,17,0.34492845088243484,300.06315525873407,304.0774160181172,353.40700882370584,26.57036032129933,19.461163552477956,56.48788653197698,326.6335155800334,327.044615522027,390.1892098074313,0.25881233644516516,0.2601903397589922,0.32118570525199175,152.65410771147194,152.14819158427417,190.97152012982403,59.676790678834855,60.839720361400396,68.50043034064582,252.58333207069276,255.48066600458696,306.48705703788437,47.418711186522465,45.662698976229876,62.13269872241651,351482675.2,20027801.6,371510476.8,64.0,1.0,65.0,5715545.796923077,670.4,10.475,7.0,14.0,35.125,23.0,46.0,0.29822354825999375,0.31881074965899264,371.5104768,89162514432,351.48267519999996,20.0278016,58.74671797918572,68.11268112681125,0.31887318873188736,2.500000000000007
visionzip_repack_prefix@35,ImageOnly-Repack + Prefix,0.35,35.0,240,40,0.5916666666666667,59.166666666666664,51.66666666666666,66.25,-2.083333333333337,-6.25,2.0833333333333335,9,14,0.4048728942871094,336.78344151267083,341.11826645676047,387.5131241045892,27.085739829635713,19.47788504185155,56.61491150967777,363.86918134230655,366.9853239553049,420.1278056658339,0.29224386962596327,0.299680745229125,0.3507015062496066,173.96574719750788,174.98881393112242,211.5776581340469,67.75995398929808,69.23464889405295,78.2164023607038,288.7097069295123,293.36603748379275,336.5232190641109,48.01137500811213,46.69044946786016,63.89483459061012,415236096.0,20027801.6,435263897.6,64.0,1.0,65.0,6696367.655384616,792.0,12.375,8.0,16.0,35.125,23.0,46.0,0.35220080218257943,0.37342407998965566,435.2638976,104463335424,415.236096,20.0278016,53.69833966891802,62.640626406264055,0.37359373593735945,2.083333333333343
visionzip_repack_prefix@40,ImageOnly-Repack + Prefix,0.4,40.0,240,40,0.5916666666666667,59.166666666666664,52.08333333333333,66.25,-2.083333333333337,-5.833333333333333,1.6666666666666656,5,10,0.3017578125,375.3228329941824,382.49789498513564,428.84283096063876,26.627526216907427,19.4444049266167,56.41508252010681,401.95035921108985,407.71510353079066,461.139181611361,0.32086254310949397,0.3248971188440919,0.36767885903827846,195.86256607047594,198.14245827728882,229.53454345697534,75.8381927657562,77.37408654065803,85.69806134910323,326.2415017098344,331.40456199180335,380.1870035880711,49.01754185314834,48.268486047163606,62.96262854593805,478150656.0,20027801.6,498178457.6,64.0,1.0,65.0,7664283.963076923,912.0,14.25,9.0,18.0,35.125,23.0,46.0,0.4056260345688901,0.42744006524802725,498.1784576,119562829824,478.150656,20.0278016,48.399867137938756,57.240572405724045,0.4275942759427595,2.083333333333343
visionzip_repack_prefix@45,ImageOnly-Repack + Prefix,0.45,45.0,240,40,0.6041666666666666,60.416666666666664,53.333333333333336,67.09374999999986,-0.8333333333333415,-3.7500000000000013,2.0833333333333335,4,6,0.75390625,404.7841333163281,412.62356052175164,470.06742027588183,27.054592741963763,19.405221450142562,56.237926648464054,431.8387260582919,440.68899255944416,503.84343290934333,0.3320281670312397,0.3378133988007903,0.37915328866802156,213.18852173086876,215.3150198282674,256.46791188046336,81.936746815821,81.71493583358824,93.42399066663347,356.009592198825,360.5589620419778,424.3233222747221,48.710940173865914,48.00609650555998,63.98517420166172,530998886.4,20027801.6,551026688.0,64.0,1.0,65.0,8477333.661538461,1012.8,15.825,10.0,21.0,35.125,23.0,46.0,0.44985264910528655,0.47218524996794614,551.026688,132246405120,530.9988864,20.0278016,44.34946871484211,52.704527045270446,0.4729547295472955,0.8333333333333428
visionzip_repack_prefix@50,ImageOnly-Repack + Prefix,0.5,50.0,240,40,0.6,60.0,52.91666666666666,67.08333333333333,-1.2500000000000067,-4.177083333333326,2.0833333333333326,4,7,0.548828125,435.30895897662657,439.44228696636856,510.6727332749869,26.448684395775974,19.448748498689383,55.93348121037707,461.7576433724025,465.3049760381691,536.5108988189604,0.3452402670518495,0.3494304255582392,0.3903039381839335,231.26669524984513,233.83287189062685,279.70450888387853,88.70042218525971,89.57408455898985,101.07613715808839,387.5833099814675,392.32715900288895,456.5350345161278,47.66078419876673,46.52129195164889,62.59321912075393,583847116.8,20027801.6,603874918.4,64.0,1.0,65.0,9290383.359999998,1113.6,17.4,12.0,23.0,35.125,23.0,46.0,0.49597425526053956,0.5188436582679901,603.8749184,144929980416,583.8471168,20.0278016,40.152854703652785,48.16848168481685,0.5183151831518316,1.250000000000007
