aggregation,group,method,budget,n,quality_mean,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,decode_ms_mean,decode_ms_p50,decode_ms_p95,e2e_ms_mean,e2e_ms_p50,e2e_ms_p95,ssd_read_mb_mean,ssd_read_mb_total,selector_ms_mean,scatter_ms_mean,prefill_ms_mean,selected_kv_ratio_mean,logical_visual_token_ratio_mean,ssd_payload_ratio_vs_full_visual_kv_mean,history_tokens_mean,active_visual_tokens_mean,total_context_tokens_mean,full_visual_kv_gb_mean,selected_visual_kv_gb_mean,gpu_memory_allocated_gb_mean,gpu_peak_memory_allocated_gb_mean,process_rss_gb_mean,ssd_read_ratio_vs_fullload,ttft_reduction_vs_fullload_pct,ssd_reduction_vs_fullload_pct,quality_delta_vs_fullload,ttft_reduction_vs_sparsevlm_pct,ssd_reduction_vs_sparsevlm_pct
turn,3,FullLoad,1.0,100,0.4,660.4920494812541,657.7536544937175,778.0710003426066,38.7048310280079,20.197310979710892,80.44314115832088,699.196880509262,691.417038498912,810.005335891037,1169.43486976,116943.486976,0.0,,,1.0,1.0,1.0,52.1,2230.52,2316.57,1.1694348697599999,1.1694348697599999,5.22913650688,6.554692864,2.0954970112,1.0,,,,,
turn,3,ReComp,,100,0.4,514.8798179480946,521.859113505343,559.9528110236861,35.04117028322071,19.25022099749185,94.90318981115696,549.9209882313153,544.0481065015774,678.7427020812173,0.0,0.0,0.0,0.0,514.8796051333193,,,,52.1,2230.52,2316.57,1.1694348697599999,0.0,5.228705525760001,8.2903553536,2.0963536076800002,0.0,,,,,
turn,3,SparseVLM 25%,0.25,100,0.39,716.1911339114886,726.1460594891105,831.4940647775074,47.71314512938261,30.874320480506867,132.56572568498083,763.9042790408712,768.943005008623,896.2515376711963,909.30413568,90930.413568,,,,0.24580328595902037,0.24580328595902037,0.7294577366543982,52.1,2230.52,2316.57,1.1694348697599999,0.85448687616,5.228729610239999,6.5549577574399995,2.1049532006400002,0.7775585962017825,,,,,
turn,3,Static+Diverse 25%,0.25,100,0.39,329.27972720819525,329.8845094977878,375.23820757633075,35.14827285951469,19.604564004112035,94.64899327431328,364.42800006770995,354.47824699804187,472.99310309754213,301.76837632,30176.837632,15.28453643200919,51.6140950639965,49.907981717260554,0.24314150835320167,0.24314150835320167,0.25802399243183705,52.1,2230.52,2316.57,1.1694348697599999,0.30176837632,5.22913650688,6.55482322432,2.09415954432,0.2580463300037659,50.14629964633044,74.19536699962342,-0.010000000000000009,54.02348456761408,66.81326252911737
turn,3,Static+Diverse 50%,0.5,100,0.39,551.8300773930969,557.0920155150816,603.948423822294,35.683016831753775,19.69718749751337,96.0151945502729,587.5130942248506,580.4723425244447,701.8622261035488,594.71364096,59471.364096,22.282105475314893,89.34600283508189,51.963941203430295,0.4902578573128629,0.4902578573128629,0.5090890807292063,52.1,2230.52,2316.57,1.1694348697599999,0.59471364096,5.228729610239999,6.55438798336,2.09889394688,0.5085478946613345,16.45166995931284,49.145210533866546,-0.010000000000000009,22.949328571094053,34.59683975645195
turn,4,FullLoad,1.0,100,0.42,661.8564813781995,669.0500359982252,787.850588769652,35.86532281944528,20.631712017348036,76.24444332905112,697.7218041976448,696.8769870290998,833.951964121661,1169.43486976,116943.486976,0.0,,,1.0,1.0,1.0,69.27,2230.52,2333.87,1.1694348697599999,1.1694348697599999,5.22913650688,6.5673016832,2.1028765696,1.0,,,,,
turn,4,ReComp,,100,0.42,521.1183744441951,525.0099805125501,564.594769757241,32.045825920649804,19.430757500231266,73.33273153053597,553.1642003648449,551.4235764858313,695.9531144268111,0.0,0.0,0.0,0.0,521.1181796115125,,,,69.27,2230.52,2333.87,1.1694348697599999,0.0,5.228729610239999,8.32595862528,2.09889394688,0.0,,,,,
turn,4,SparseVLM 25%,0.25,100,0.39,719.9221145303454,737.9228170029819,850.9955130255547,44.42657429899555,32.88007699302398,77.09052547288591,764.348688829341,776.2776969757397,898.2714059035061,913.6275456000001,91362.75456,,,,0.24580328595902037,0.24580328595902037,0.7332386790029929,69.27,2230.52,2333.87,1.1694348697599999,0.8588102860800001,5.228729610239999,6.567483699199999,2.11264589824,0.7812556040743862,,,,,
turn,4,Static+Diverse 25%,0.25,100,0.39,328.58340850274544,330.3076419979334,372.4396724282997,35.43663451797329,19.65465149260126,97.55376739776682,364.02004302071873,356.625863496447,458.13785443315277,301.76837632,30176.837632,15.772227794514038,51.39404443616513,50.04289178061299,0.24314150835320167,0.24314150835320167,0.25802399243183705,69.27,2230.52,2333.87,1.1694348697599999,0.30176837632,5.22913650688,6.56744747008,2.0993903820799997,0.2580463300037659,50.354281064298355,74.19536699962342,-0.02999999999999997,54.35847824773338,66.97030668861655
turn,4,Static+Diverse 50%,0.5,100,0.41,550.9122998215025,555.2946715033613,608.4464154846501,34.48930106009357,19.759619986871257,77.71069606242231,585.4016008815961,582.8209400351625,712.4742289248387,594.71364096,59471.364096,22.282233350561,89.17271115235053,52.53614198358264,0.4902578573128629,0.4902578573128629,0.5090890807292063,69.27,2230.52,2333.87,1.1694348697599999,0.59471364096,5.228729610239999,6.5668723916800005,2.1012506624,0.5085478946613345,16.762573862792017,49.145210533866546,-0.010000000000000009,23.47612488874572,34.906336414207175
