dialog_id,image_id,method,budget,n_turns,quality_mean,turn1_end_to_end_ttft_ms,reuse_turns_end_to_end_ttft_ms_mean,request_ttft_sum_10turn_ms,request_e2e_sum_10turn_ms,ssd_read_bytes_turn2_10,one_time_ssd_write_bytes,persist_ms_once,two_turn_ttft_hidden_ms,two_turn_ttft_worst_ms,two_turn_e2e_hidden_ms,two_turn_e2e_worst_ms,ten_turn_ttft_hidden_ms,ten_turn_ttft_worst_ms,ten_turn_e2e_hidden_ms,ten_turn_e2e_worst_ms
visdial:161902,visdial:161902,Prefix25,0.25,10,0.8,484.4078830210492,258.3376334255768,2809.4465838512406,3005.604089004919,2642411520,1160319009,1074.6786680538207,739.8817930370569,1814.5604610908777,779.2762309545651,1853.9548990083858,2809.4465838512406,3884.1252519050613,3005.604089004919,4080.2827570587397
visdial:161902,visdial:161902,Prefix45,0.45,10,0.9,488.88864496257156,387.07639531801556,3972.576202824712,4169.216200825758,4756340736,1160319009,1074.6786680538207,888.4623049525544,1963.1409730063751,927.2227139445022,2001.901381998323,3972.576202824712,5047.2548708785325,4169.216200825758,5243.894868879579
visdial:172461,visdial:172461,ReComp,,10,0.5,506.9509049644694,523.3502799981377,5217.103424947709,5425.2495400141925,0,0,0.0,1029.9091188935563,1029.9091188935563,1068.5620749136433,1068.5620749136433,5217.103424947709,5217.103424947709,5425.2495400141925,5425.2495400141925
visdial:172461,visdial:172461,FullLoad,,10,0.5,513.8448110083118,584.6298264675877,5775.513249216601,6010.543752810918,10192158720,1160319015,1095.6442129099742,1016.8945780023932,2112.5387909123674,1055.4095968836918,2151.053809793666,5775.513249216601,6871.157462126575,6010.543752810918,7106.187965720892
visdial:172461,visdial:172461,Prefix25,0.25,10,0.5,506.88096100930125,249.04826555090645,2748.3153509674594,2968.3235951233655,2642411520,1160319015,1095.6442129099742,709.859044989571,1805.5032578995451,749.1778910625726,1844.8221039725468,2748.3153509674594,3843.9595638774335,2968.3235951233655,4063.9678080333397
visdial:172461,visdial:172461,Prefix45,0.45,10,0.5,507.30183394625783,367.54788155667484,3815.2327679563314,4031.600382993929,4756340736,1160319015,1095.6442129099742,873.0145459994674,1968.6587589094415,912.1580959763378,2007.802308886312,3815.2327679563314,4910.8769808663055,4031.600382993929,5127.244595903903
visdial:174525,visdial:174525,ReComp,,10,0.4,532.6845610979944,561.8956927727494,5589.745796052739,5798.550537787378,0,0,0.0,1093.2439221069217,1093.2439221069217,1131.9637460401282,1131.9637460401282,5589.745796052739,5589.745796052739,5798.550537787378,5798.550537787378
visdial:174525,visdial:174525,FullLoad,,10,0.4,528.5074450075626,706.5369824542561,6887.340287095867,7134.653417975642,11041505280,1248404319,901.16684907116,1222.9235750855878,2124.0904241567478,1261.845214990899,2163.012064062059,6887.340287095867,7788.507136167027,7134.653417975642,8035.820267046802
visdial:174525,visdial:174525,Prefix25,0.25,10,0.3,527.7362280758098,277.72507945903476,3027.2619432071224,3870.0321433134377,2887778304,1248404319,901.16684907116,812.7302911598235,1713.8971402309835,851.2159740785137,1752.3828231496736,3027.2619432071224,3928.4287922782823,3870.0321433134377,4771.198992384598
visdial:174525,visdial:174525,Prefix45,0.45,10,0.4,528.2633090391755,434.1522188753718,4435.633278917521,4815.860962844454,5303697408,1248404319,901.16684907116,946.9287479296327,1848.0955970007926,986.4593888632953,1887.6262379344553,4435.633278917521,5336.800127988681,4815.860962844454,5717.027811915614
visdial:174686,visdial:174686,ReComp,,10,0.2,511.94041303824633,528.9761806812344,5272.726039169356,5482.879688031971,0,0,0.0,1027.0821381127462,1027.0821381127462,1065.5441930284724,1065.5441930284724,5272.726039169356,5272.726039169356,5482.879688031971,5482.879688031971
visdial:174686,visdial:174686,FullLoad,,10,0.2,512.4889189610258,639.8459068861687,6271.102080936544,6540.569612872787,10192158720,1160319011,844.0682619111612,1107.679138891399,1951.7474008025602,1151.6930339857936,1995.7612958969548,6271.102080936544,7115.170342847705,6540.569612872787,7384.637874783948
visdial:174686,visdial:174686,Prefix25,0.25,10,0.2,516.6270890040323,254.1429075645283,2803.913257084787,3110.179612063803,2642411520,1160319011,844.0682619111612,768.8659200211987,1612.93418193236,918.141997884959,1762.2102597961202,2803.913257084787,3647.981518995948,3110.179612063803,3954.247873974964
visdial:174686,visdial:174686,Prefix45,0.45,10,0.2,511.85078907292336,375.1212265342474,3887.94182788115,4102.179280947894,4756340736,1160319011,844.0682619111612,882.9030150081962,1726.9712769193575,921.5058239642531,1765.5740858754143,3887.94182788115,4732.010089792311,4102.179280947894,4946.247542859055
visdial:174813,visdial:174813,ReComp,,10,0.0,342.8722630487755,361.20234428542767,3593.6933616176248,4123.763225856237,0,0,0.0,690.1592490030453,690.1592490030453,890.2685559587553,890.2685559587553,3593.6933616176248,3593.6933616176248,4123.763225856237,4123.763225856237
visdial:174813,visdial:174813,FullLoad,,10,0.0,345.30013299081475,599.5224686727548,5741.0023510456085,6376.264361315407,7804551168,881382510,670.102808973752,941.2422759924084,1611.3450849661604,1147.591799031943,1817.694608005695,5741.0023510456085,6411.1051600193605,6376.264361315407,7046.367170289159
visdial:174813,visdial:174813,Prefix25,0.25,10,0.0,342.186855035834,219.13291212533497,2314.3830641638488,3329.770007287152,1915748352,881382510,670.102808973752,528.7204680498689,1198.823277023621,736.6380339954048,1406.7408429691568,2314.3830641638488,2984.4858731376007,3329.770007287152,3999.872816260904
visdial:174813,visdial:174813,Prefix45,0.45,10,0.0,342.6192639162764,334.2235510936007,3350.6312237586826,4015.9830970223993,3727687680,881382510,670.102808973752,667.8088869666681,1337.91169594042,872.0205880235881,1542.12339699734,3350.6312237586826,4020.7340327324346,4015.9830970223993,4686.085905996151
visdial:175667,visdial:175667,ReComp,,10,0.5,548.1589901028201,563.7900551082566,5622.26948607713,5811.446073115803,0,0,0.0,1098.4028570819646,1098.4028570819646,1136.3165430957451,1136.3165430957451,5622.26948607713,5622.26948607713,5811.446073115803,5811.446073115803
visdial:175667,visdial:175667,FullLoad,,10,0.6,548.6583380261436,732.8371831164178,7144.192986073904,7380.389655940235,11041505280,1248404316,1238.821329898201,1322.1267430344597,2560.9480729326606,1362.3089370084926,2601.1302669066936,7144.192986073904,8383.014315972105,7380.389655940235,8619.210985838436
visdial:175667,visdial:175667,Prefix25,0.25,10,0.6,548.6988089978695,309.54723678425785,3334.62394005619,3528.572450974025,2887778304,1248404316,1238.821329898201,836.1629740102217,2074.9843039084226,874.7703359695151,2113.591665867716,3334.62394005619,4573.445269954391,3528.572450974025,4767.393780872226
visdial:175667,visdial:175667,Prefix45,0.45,10,0.6,548.2810280518606,449.4692335396798,4593.504129908979,4785.822108620778,5303697408,1248404316,1238.821329898201,965.5234020901844,2204.3447319883853,1003.2416329486296,2242.0629628468305,4593.504129908979,5832.32545980718,4785.822108620778,6024.643438518979
visdial:17842,visdial:17842,ReComp,,10,0.7,551.015040022321,560.7155467926835,5597.454961156473,5807.870851131156,0,0,0.0,1083.6669300915673,1083.6669300915673,1122.1392770530656,1122.1392770530656,5597.454961156473,5597.454961156473,5807.870851131156,5807.870851131156
visdial:17842,visdial:17842,FullLoad,,10,0.7,555.1902069710195,655.0124042874409,6450.301845557988,6692.721416591667,11041505280,1248404314,1066.2457990692928,1221.2846269831061,2287.530426052399,1260.3840300580487,2326.6298291273415,6450.301845557988,7516.5476446272805,6692.721416591667,7758.9672156609595
visdial:17842,visdial:17842,Prefix25,0.25,10,0.5,550.7629440398887,266.1128481203276,2945.7785771228373,3682.8327639959753,2887778304,1248404314,1066.2457990692928,838.8949621003121,1905.140761169605,1064.671340980567,2130.91714004986,2945.7785771228373,4012.02437619213,3682.8327639959753,4749.078563065268
visdial:17842,visdial:17842,Prefix45,0.45,10,0.5,551.3514599297196,426.0582114285272,4385.875362786464,4951.487979851663,5303697408,1248404314,1066.2457990692928,982.985547860153,2049.231346929446,1021.2836179416627,2087.5294170109555,4385.875362786464,5452.121161855757,4951.487979851663,6017.733778920956
visdial:180478,visdial:180478,ReComp,,10,0.6,561.588475946337,581.0150735520033,5790.724137914367,6324.2156722117215,0,0,0.0,1126.4820719370618,1126.4820719370618,1164.84131407924,1164.84131407924,5790.724137914367,5790.724137914367,6324.2156722117215,6324.2156722117215
visdial:180478,visdial:180478,FullLoad,,10,0.6,562.5298930099234,686.3345158829665,6739.540535956621,7293.355048052035,11098128384,1260987881,1249.9337899498641,1242.4091240391135,2492.3429139889777,1280.873769079335,2530.807559029199,6739.540535956621,7989.474325906485,7293.355048052035,8543.2888380019
visdial:180478,visdial:180478,Prefix25,0.25,10,0.6,563.7116230791435,316.61434467726696,3413.2407251745462,4035.5416900711134,2944401408,1260987881,1249.9337899498641,865.4010120080784,2115.3348019579425,904.0609960211441,2153.9947859710082,3413.2407251745462,4663.17451512441,4035.5416900711134,5285.475480020978
visdial:180478,visdial:180478,Prefix45,0.45,10,0.6,561.5900480188429,454.77456180378795,4654.5611042529345,5417.478184099309,5360320512,1260987881,1249.9337899498641,987.733697053045,2237.667487002909,1026.5218950808048,2276.455685030669,4654.5611042529345,5904.494894202799,5417.478184099309,6667.411974049173
visdial:191618,visdial:191618,ReComp,,10,0.5,558.7189729558304,565.9668163085977,5652.42031973321,5914.683678071015,0,0,0.0,1125.2782648662105,1125.2782648662105,1181.6493279766291,1181.6493279766291,5652.42031973321,5652.42031973321,5914.683678071015,5914.683678071015
visdial:191618,visdial:191618,FullLoad,,10,0.5,558.970978949219,708.4154475532058,6934.710006928071,7215.039588045329,11098128384,1260987879,1264.6414670161903,1253.4876529825851,2518.1291199987754,1311.7787380469963,2576.4202050631866,6934.710006928071,8199.351473944262,7215.039588045329,8479.68105506152
visdial:191618,visdial:191618,Prefix25,0.25,10,0.5,558.5814849473536,323.60769897544134,3471.050775726326,3728.743149782531,2944401408,1260987879,1264.6414670161903,867.8814138984308,2132.522880914621,924.8919599922374,2189.5334270084277,3471.050775726326,4735.692242742516,3728.743149782531,4993.384616798721
visdial:191618,visdial:191618,Prefix45,0.45,10,0.5,559.0528580360115,469.1104774440949,4781.047155032866,5030.426881159656,5360320512,1260987879,1264.6414670161903,1018.8199110561982,2283.4613780723885,1075.8368300739676,2340.478297090158,4781.047155032866,6045.688622049056,5030.426881159656,6295.068348175846
visdial:195881,visdial:195881,ReComp,,10,0.3,510.1196470204741,530.615512540357,5285.659259883687,5513.205007999204,0,0,0.0,1031.8918079137802,1031.8918079137802,1070.1556210406125,1070.1556210406125,5285.659259883687,5285.659259883687,5513.205007999204,5513.205007999204
visdial:195881,visdial:195881,FullLoad,,10,0.3,509.46879701223224,666.5810945366198,6508.698647841811,6806.503373081796,10116661248,1143541017,932.036058860831,1202.23589905072,2134.271957911551,1248.4092290978879,2180.445287958719,6508.698647841811,7440.734706702642,6806.503373081796,7738.539431942627
visdial:195881,visdial:195881,Prefix25,0.25,10,0.3,509.2465589987114,261.2185462171005,2860.213474952616,3163.8244159985334,2566914048,1143541017,932.036058860831,769.9053080286831,1701.941366889514,807.6987920794636,1739.7348509402946,2860.213474952616,3792.2495338134468,3163.8244159985334,4095.8604748593643
visdial:195881,visdial:195881,Prefix45,0.45,10,0.3,566.9492250308394,397.43142154636894,4143.83201894816,4374.714897945523,4680843264,1143541017,932.036058860831,966.5654639247805,1898.6015227856115,1005.1147668855265,1937.1508257463574,4143.83201894816,5075.868077808991,4374.714897945523,5306.750956806354
visdial:200633,visdial:200633,ReComp,,10,0.9,511.00395305547863,518.1602521463194,5174.446222372353,5420.531046111137,0,0,0.0,1011.9223571382463,1011.9223571382463,1050.8221089839935,1050.8221089839935,5174.446222372353,5174.446222372353,5420.531046111137,5420.531046111137
visdial:200633,visdial:200633,FullLoad,,10,0.9,511.14934706129134,676.2458370067179,6597.361880121753,6858.5402821190655,10116661248,1143541019,932.6928571099415,1161.3980530528352,2094.0909101627767,1201.3777950778604,2134.070652187802,6597.361880121753,7530.054737231694,6858.5402821190655,7791.233139229007
visdial:200633,visdial:200633,Prefix25,0.25,10,0.7,511.28919096663594,274.47492343425336,2981.5635018749163,3363.2965720025823,2566914048,1143541019,932.6928571099415,782.4656938901171,1715.1585510000587,820.8144420059398,1753.5072991158813,2981.5635018749163,3914.256358984858,3363.2965720025823,4295.989429112524
visdial:200633,visdial:200633,Prefix45,0.45,10,0.9,515.4834659770131,394.7959859053501,4068.647339125164,4319.379193009809,4680843264,1143541019,932.6928571099415,904.9621369922534,1837.654994102195,944.2067550262436,1876.8996121361852,4068.647339125164,5001.340196235105,4319.379193009809,5252.07205011975
visdial:209351,visdial:209351,ReComp,,10,0.5,560.7700649416074,576.4733970863745,5749.030638718978,5940.742275095545,0,0,0.0,1126.818336895667,1126.818336895667,1165.3555979719386,1165.3555979719386,5749.030638718978,5749.030638718978,5940.742275095545,5940.742275095545
visdial:209351,visdial:209351,FullLoad,,10,0.5,561.5878870012239,710.0211919233617,6951.778614311479,7188.977349200286,11098128384,1260987879,942.456717020832,1262.0468920795247,2204.5036091003567,1300.9635211201385,2243.4202381409705,6951.778614311479,7894.235331332311,7188.977349200286,8131.434066221118
visdial:209351,visdial:209351,Prefix25,0.25,10,0.5,565.3820571023971,309.7543428884819,3353.1711430987343,3547.973883105442,2944401408,1260987879,942.456717020832,836.0180881572887,1778.4748051781207,875.4605271387845,1817.9172441596165,3353.1711430987343,4295.627860119566,3547.973883105442,4490.430600126274
visdial:209351,visdial:209351,Prefix45,0.45,10,0.6,560.5699060251936,469.3394235542251,4784.6247180132195,4996.389894979075,5360320512,1260987879,942.456717020832,1016.9026900548488,1959.3594070756808,1055.5828140350059,1998.0395310558379,4784.6247180132195,5727.0814350340515,4996.389894979075,5938.846611999907
visdial:212772,visdial:212772,ReComp,,10,0.7,524.1276340093464,568.2730309975644,5638.584912987426,5843.110680929385,0,0,0.0,1082.3172399541363,1082.3172399541363,1120.6728860270232,1120.6728860270232,5638.584912987426,5638.584912987426,5843.110680929385,5843.110680929385
visdial:212772,visdial:212772,FullLoad,,10,0.7,523.9240110386163,683.8905936779661,6678.9393541403115,6923.850183142349,11041505280,1248404316,868.53266810067,1219.3543531466275,2087.8870212472975,1262.953455094248,2131.486123194918,6678.9393541403115,7547.4720222409815,6923.850183142349,7792.382851243019
visdial:212772,visdial:212772,Prefix25,0.25,10,0.7,524.0791379474103,270.04655999028023,2954.498177859932,3147.938860929571,2887778304,1248404316,868.53266810067,779.1011108784005,1647.6337789790705,817.2741029411554,1685.8067710418254,2954.498177859932,3823.030845960602,3147.938860929571,4016.471529030241
visdial:212772,visdial:212772,Prefix45,0.45,10,0.7,529.0855079656467,404.59214811885937,4170.414841035381,4364.112901967019,5303697408,1248404316,868.53266810067,969.5460749790072,1838.0787430796772,1008.1509730080143,1876.6836411086842,4170.414841035381,5038.947509136051,4364.112901967019,5232.645570067689
visdial:223323,visdial:223323,ReComp,,10,0.4,562.1802120003849,561.2849436777955,5613.744705100544,5896.335557103157,0,0,0.0,1121.9220390776172,1121.9220390776172,1162.2233469970524,1162.2233469970524,5613.744705100544,5613.744705100544,5896.335557103157,5896.335557103157
visdial:223323,visdial:223323,FullLoad,,10,0.4,556.8506410345435,735.1360222091898,7173.074840917252,7537.129029864445,11041505280,1248404316,1107.0522589143366,1500.787636032328,2607.8398949466646,1572.8559149429202,2679.9081738572568,7173.074840917252,8280.127099831589,7537.129029864445,8644.181288778782
visdial:223323,visdial:223323,Prefix25,0.25,10,0.2,557.0365969324484,280.04853120849776,3077.4733778089285,3388.419017777778,2887778304,1248404316,1107.0522589143366,833.2542058778927,1940.3064647922292,890.3186989482492,1997.3709578625858,3077.4733778089285,4184.525636723265,3388.419017777778,4495.471276692115
visdial:223323,visdial:223323,Prefix45,0.45,10,0.3,557.098701945506,437.29410998316274,4492.745691793971,4789.105486939661,5303697408,1248404316,1107.0522589143366,995.5329148797318,2102.5851737940684,1037.27098996751,2144.3232488818467,4492.745691793971,5599.797950708307,4789.105486939661,5896.157745853998
visdial:226673,visdial:226673,ReComp,,10,0.7,547.8569420520216,561.8594774407231,5604.59223901853,5799.785163020715,0,0,0.0,1104.9229870550334,1104.9229870550334,1143.7326481100172,1143.7326481100172,5604.59223901853,5604.59223901853,5799.785163020715,5799.785163020715
visdial:226673,visdial:226673,FullLoad,,10,0.7,548.0052300263196,688.1243574510639,6741.124447085895,6971.611343207769,11041505280,1248404318,985.3699109517038,1222.1161650959402,2207.486076047644,1269.5701050106436,2254.9400159623474,6741.124447085895,7726.494358037598,6971.611343207769,7956.981254159473
visdial:226673,visdial:226673,Prefix25,0.25,10,0.7,548.0691890697926,264.6321175464739,2929.758246988058,3127.662113052793,2887778304,1248404318,985.3699109517038,816.5122059872374,1801.8821169389412,854.7147799981758,1840.0846909498796,2929.758246988058,3915.128157939762,3127.662113052793,4113.032024004497
visdial:226673,visdial:226673,Prefix45,0.45,10,0.7,552.805862040259,437.537874146882,4490.646729362197,4695.498715154827,5303697408,1248404318,985.3699109517038,995.92584813945,1981.2957590911537,1044.3983140867203,2029.7682250384241,4490.646729362197,5476.016640313901,4695.498715154827,5680.86862610653
visdial:230818,visdial:230818,ReComp,,10,0.4,305.3911359747872,324.32726100604566,3224.3364850291982,3522.45219622273,0,0,0.0,622.7084849961102,622.7084849961102,767.5583880627528,767.5583880627528,3224.3364850291982,3224.3364850291982,3522.45219622273,3522.45219622273
visdial:230818,visdial:230818,FullLoad,,10,0.4,305.8649980230257,550.7049394331666,5262.209452921525,5707.384263747372,6908018688,782810855,703.424770035781,753.266925108619,1456.6916951444,917.8224169882014,1621.2471870239824,5262.209452921525,5965.634222957306,5707.384263747372,6410.809033783153
visdial:230818,visdial:230818,Prefix25,0.25,10,0.2,305.48097495920956,251.76804012153298,2571.3933360530064,3295.086238300428,1925185536,782810855,703.424770035781,560.33689097967,1263.761661015451,717.0021060155705,1420.4268760513514,2571.3933360530064,3274.8181060887873,3295.086238300428,3998.5110083362088
visdial:230818,visdial:230818,Prefix45,0.45,10,0.4,305.80674996599555,311.68780010193586,3110.9969508834183,3419.095627963543,3133145088,782810855,703.424770035781,615.4603379545733,1318.8851079903543,767.2674470813945,1470.6922171171755,3110.9969508834183,3814.4217209191993,3419.095627963543,4122.520397999324
visdial:237283,visdial:237283,ReComp,,10,0.2,427.32550704386085,470.200302441501,4659.128229017369,4907.006397028454,0,0,0.0,849.4880670914426,849.4880670914426,888.5085539659485,888.5085539659485,4659.128229017369,4659.128229017369,4907.006397028454,4907.006397028454
visdial:237283,visdial:237283,FullLoad,,10,0.2,424.5027540018782,656.0992704083523,6329.396187677048,6667.887722025625,9191817216,1038677464,744.6901449002326,1112.3532229103148,1857.0433678105474,1160.1540009723976,1904.8441458726302,6329.396187677048,7074.086332577281,6667.887722025625,7412.577866925858
visdial:237283,visdial:237283,Prefix25,0.25,10,0.2,423.42518910299987,262.77830066262845,2788.429895066656,3561.939499108121,2548039680,1038677464,744.6901449002326,686.8772500893101,1431.5673949895427,726.3196809217334,1471.009825821966,2788.429895066656,3533.1200399668887,3561.939499108121,4306.629644008353
visdial:237283,visdial:237283,Prefix45,0.45,10,0.2,423.97282901220024,363.13359742052853,3692.175205796957,4440.353283891454,4359979008,1038677464,744.6901449002326,773.4141800319776,1518.1043249322101,810.8709340449423,1555.5610789451748,3692.175205796957,4436.86535069719,4440.353283891454,5185.043428791687
visdial:239217,visdial:239217,ReComp,,10,0.3,548.8454130245373,558.5112397740078,5575.446570990607,5822.298762854189,0,0,0.0,1077.2005610633641,1077.2005610633641,1115.610612090677,1115.610612090677,5575.446570990607,5575.446570990607,5822.298762854189,5822.298762854189
visdial:239217,visdial:239217,FullLoad,,10,0.3,549.5646699564531,634.2457838666936,6257.776724756695,6526.412260951474,11041505280,1248404318,940.2481600409374,1158.7678469950333,2099.0160070359707,1208.7392520625144,2148.987412103452,6257.776724756695,7198.024884797633,6526.412260951474,7466.660420992412
visdial:239217,visdial:239217,Prefix25,0.25,10,0.3,549.7175139607862,270.2820881192262,2982.256307033822,3472.936047008261,2887778304,1248404318,940.2481600409374,773.5079159028828,1713.7560759438202,813.1304258713499,1753.3785859122872,2982.256307033822,3922.5044670747593,3472.936047008261,4413.184207049198
visdial:239217,visdial:239217,Prefix45,0.45,10,0.3,548.5843248898163,405.95493585957837,4202.1787476260215,4525.55273193866,5303697408,1248404318,940.2481600409374,881.2299688579515,1821.4781288988888,919.9453808832914,1860.1935409242287,4202.1787476260215,5142.426907666959,4525.55273193866,5465.8008919795975
visdial:247001,visdial:247001,ReComp,,10,0.7,555.3394670132548,562.9408872272405,5621.80745205842,5851.14055511076,0,0,0.0,1113.5182230500504,1113.5182230500504,1188.9542930293828,1188.9542930293828,5621.80745205842,5621.80745205842,5851.14055511076,5851.14055511076
visdial:247001,visdial:247001,FullLoad,,10,0.7,555.3066189168021,733.9531601173803,7160.885059973225,7437.7689270768315,11041505280,1248404316,967.1023869886994,1202.8104478958994,2169.912834884599,1279.004381969571,2246.1067689582705,7160.885059973225,8127.987446961924,7437.7689270768315,8404.87131406553
visdial:247001,visdial:247001,Prefix25,0.25,10,0.7,554.7797509934753,312.10999842733145,3363.7697368394583,3596.4072829810902,2887778304,1248404316,967.1023869886994,816.2307449383661,1783.3331319270656,892.3043869435787,1859.4067739322782,3363.7697368394583,4330.872123828158,3596.4072829810902,4563.50966996979
visdial:247001,visdial:247001,Prefix45,0.45,10,0.7,555.3335639415309,464.73622455313387,4737.959584919736,4978.2088961219415,5303697408,1248404316,967.1023869886994,942.4159729387611,1909.5183599274606,1017.4996940186247,1984.6020810073242,4737.959584919736,5705.061971908435,4978.2088961219415,5945.311283110641
visdial:255378,visdial:255378,ReComp,,10,0.9,555.5248429300264,561.9393635489461,5612.979114870541,5809.389224858023,0,0,0.0,1117.2219519503415,1117.2219519503415,1156.5116490237415,1156.5116490237415,5612.979114870541,5612.979114870541,5809.389224858023,5809.389224858023
visdial:255378,visdial:255378,FullLoad,,10,0.9,551.6606540186331,697.1501376635084,6826.011892990209,7044.369516894221,11098128384,1260987874,990.3058608761057,1172.8990110568702,2163.204871932976,1220.605307025835,2210.9111679019406,6826.011892990209,7816.317753866315,7044.369516894221,8034.675377770327
visdial:255378,visdial:255378,Prefix25,0.25,10,0.9,551.2128199916333,286.9737656631817,3133.976710960269,3330.741849145852,2944401408,1260987874,990.3058608761057,841.3948989473283,1831.700759823434,880.5814849911258,1870.8873458672315,3133.976710960269,4124.282571836375,3330.741849145852,4321.047710021958
visdial:255378,visdial:255378,Prefix45,0.45,10,0.9,550.9252590127289,435.8451925476806,4473.531991941854,4673.088514013216,5360320512,1260987874,990.3058608761057,964.1888730693609,1954.4947339454666,1002.9734130948782,1993.279273970984,4473.531991941854,5463.83785281796,4673.088514013216,5663.394374889322
visdial:258333,visdial:258333,ReComp,,10,0.4,557.7070260187611,570.54483909936,5692.610577913001,5941.414185799658,0,0,0.0,1109.6245390363038,1109.6245390363038,1150.0308850081638,1150.0308850081638,5692.610577913001,5692.610577913001,5941.414185799658,5941.414185799658
visdial:258333,visdial:258333,FullLoad,,10,0.4,557.0168520789593,724.7822443411375,7080.057051149197,7384.035571012646,11041505280,1248404312,914.9776078993455,1235.002983128652,2149.9805910279974,1273.9919580053538,2188.9695659046993,7080.057051149197,7995.034659048542,7384.035571012646,8299.013178911991
visdial:258333,visdial:258333,Prefix25,0.25,10,0.4,556.7732650088146,274.3949959985912,3026.3282289961353,3428.570834104903,2887778304,1248404312,914.9776078993455,782.2335070231929,1697.2111149225384,821.802300051786,1736.7799079511315,3026.3282289961353,3941.3058368954808,3428.570834104903,4343.5484420042485
visdial:258333,visdial:258333,Prefix45,0.45,10,0.4,557.0918470621109,451.4820087933913,4620.4299262026325,5042.01854323037,5303697408,1248404312,914.9776078993455,994.261660031043,1909.2392679303885,1049.9888319754973,1964.9664398748428,4620.4299262026325,5535.407534101978,5042.01854323037,5956.996151129715
visdial:261686,visdial:261686,ReComp,,10,0.3,727.557496051304,764.0372212044895,7603.892486891709,8636.417269939557,0,0,0.0,1446.4859130093828,1446.4859130093828,1882.8223160235211,1882.8223160235211,7603.892486891709,7603.892486891709,8636.417269939557,8636.417269939557
visdial:261686,visdial:261686,FullLoad,,10,0.3,727.6377739617601,860.9830802435883,8476.485496154055,9520.145901944488,13816037376,1562994471,1145.5457758856937,1629.4975170167163,2775.04329290241,2065.754833049141,3211.3006089348346,8476.485496154055,9622.031272039749,9520.145901944488,10665.691677830182
visdial:261686,visdial:261686,Prefix25,0.25,10,0.3,727.5109549518675,332.0713451313269,3716.1530611338094,4763.839164283127,3850371072,1562994471,1145.5457758856937,1052.815172006376,2198.36094789207,1477.9946630587801,2623.540438944474,3716.1530611338094,4861.698837019503,4763.839164283127,5909.38494016882
visdial:261686,visdial:261686,Prefix45,0.45,10,0.3,730.9455900685862,537.1973001424017,5565.721291350201,6561.244652140886,6568280064,1562994471,1145.5457758856937,1289.0393381239846,2434.5851140096784,1731.9219671189785,2877.4677430046722,5565.721291350201,6711.2670672358945,6561.244652140886,7706.790428026579
visdial:263372,visdial:263372,ReComp,,10,0.5,472.8232859633863,486.98042509042557,4855.647111777216,5157.782773952931,0,0,0.0,954.8877149354666,954.8877149354666,1011.8689240189269,1011.8689240189269,4855.647111777216,4855.647111777216,5157.782773952931,5157.782773952931
visdial:263372,visdial:263372,FullLoad,,10,0.6,472.5318739656359,638.5276090198507,6219.280355144292,6569.314007065259,9654239232,1091109369,822.9618100449443,1065.9776090178639,1888.9394190628082,1124.9138850253075,1947.8756950702518,6219.280355144292,7042.242165189236,6569.314007065259,7392.275817110203
visdial:263372,visdial:263372,Prefix25,0.25,10,0.5,472.49046503566206,254.0475162289416,2758.9181110961363,3240.397551096976,2557476864,1091109369,822.9618100449443,733.8036340661347,1556.765444111079,791.1439370363951,1614.1057470813394,2758.9181110961363,3581.8799211410806,3240.397551096976,4063.35936114192
visdial:263372,visdial:263372,Prefix45,0.45,10,0.6,477.3136740550399,341.83647465478214,3553.8419459480792,4067.9585109464824,4369416192,1091109369,822.9618100449443,792.5540340365842,1615.5158440815285,850.3278080606833,1673.2896181056276,3553.8419459480792,4376.8037559930235,4067.9585109464824,4890.920320991427
visdial:27086,visdial:27086,ReComp,,10,0.8,503.68513399735093,511.54741441779254,5107.611863757484,5333.485387032852,0,0,0.0,990.282058948651,990.282058948651,1046.361999004148,1046.361999004148,5107.611863757484,5107.611863757484,5333.485387032852,5333.485387032852
visdial:27086,visdial:27086,FullLoad,,10,0.8,506.48468895815313,644.0157022378925,6302.6260090991855,6558.412242913619,10116661248,1143541017,811.7879260098562,1087.6015919493511,1899.3895179592073,1146.1021049181,1957.890030927956,6302.6260090991855,7114.413935109042,6558.412242913619,7370.200168923475
visdial:27086,visdial:27086,Prefix25,0.25,10,0.7,503.51769302506,244.20119267112264,2701.328427065164,3408.075638115406,2566914048,1143541017,811.7879260098562,736.4596620900556,1548.2475880999118,793.908033054322,1605.6959590641782,2701.328427065164,3513.11635307502,3408.075638115406,4219.863564125262
visdial:27086,visdial:27086,Prefix45,0.45,10,0.7,503.81138001102954,381.84302522697385,3940.398607053794,4644.061098922975,4680843264,1143541017,811.7879260098562,888.9056659536436,1700.6935919634998,945.7054819213226,1757.4934079311788,3940.398607053794,4752.18653306365,4644.061098922975,5455.8490249328315
visdial:292163,visdial:292163,ReComp,,10,0.7,555.7639200706035,577.5679594242117,5753.875554888509,5982.232577167451,0,0,0.0,1125.773698091507,1125.773698091507,1164.1009600134566,1164.1009600134566,5753.875554888509,5753.875554888509,5982.232577167451,5982.232577167451
visdial:292163,visdial:292163,FullLoad,,10,0.7,555.8131450088695,720.623293102512,7041.422782931477,7302.474946947768,11041505280,1248404317,1387.7722979523242,1273.3017309801653,2661.0740289324895,1312.6698300475255,2700.4421279998496,7041.422782931477,8429.195080883801,7302.474946947768,8690.247244900092
