schema_version,dataset,dialog_id,image_id,persist_id,source_turn_id,source_method,source_method_key,source_execution_id,capture_from_turn1,capture_from_same_answer1_forward,vision_forward_count,separate_vision_forward_count,separate_prefix_forward_count,saliency_capture_mode,saliency_extra_ms,saliency_postprocess_ms,saliency_d2h_ms,token_mapping_ms,permutation_ms,kv_materialize_ms,kv_repack_ms,repack_ms,buffered_write_ms,ssd_write_ms,layout_write_ms,fsync_ms,atomic_rename_ms,context_open_ms,helper_persist_ms,persist_unattributed_ms,persist_ms,visual_kv_bytes,separator_sidecar_bytes,probe_sidecar_bytes,sys_kv_bytes,layout_metadata_bytes,meta_bytes,total_ssd_write_bytes,permutation_sha256,prefix_kv_sample_sha256,meta_sha256,layout_sha256,persist_started_at_s,helper_started_at_s,write_finished_at_s,fsync_finished_at_s,store_ready_at_s,actual_context_ready_at_s,durable_fsync_completed,atomic_no_clobber,full_integrity_hash_enabled,integrity_hash_ms_excluded_from_persist,layout_uses_dataset_question,future_turns_used_for_layout,calibration_questions,persistence_started_immediately_after_source_response,source_gpu_cache_released_before_next_arm
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:325335,visdial:325335,ee72d9e5-0261-4e9a-ab7c-91d75dd0efed,1,ImageOnly-Repack Prefix25,prefix25,6a613a8f-3ba4-4df5-9943-1b54ddb84999,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.07522304076701403,0.010431045666337013,0.06479199510067701,0.5538819823414087,122.03288043383509,32.018965343013406,154.0518457768485,453.56105908285826,453.56105908285826,0.30467205215245485,228.67404809221625,0.07840606849640608,5.086787976324558,920.9186179796234,83.93458498176187,926.0158370016143,1021313024,14680064,0,2622802,25880,35694,1038677464,f2590783b37ef43e895a6244d9956fa1bdf7f70ff3570cad0c223e5673b88f39,a3775b5c14774be0b492aeb71c2be6e78327a04c9dc30232a7020c7251da6707,93ccac14ca644b9a651fc261a1d7882d1f9b9c5d985afa6faf85f10b87335a2b,9dd4d8e7d1289a3e0a10cba2957b7cced3caa21cf68cd8c0dbd818868acdd3b9,902654.126022346,902654.126032777,902654.7342643559,902655.046951395,902655.052038183,902655.056121915,True,True,False,0.9739369852468371,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:65492,visdial:65492,101b64e5-bbd7-44be-ab01-99e35564843a,1,ImageOnly-Repack Prefix45,prefix45,ae6cafb6-23a5-4dc5-bb2d-9ab3bedc8117,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.06644090171903372,0.009413924999535084,0.057026976719498634,0.44121802784502506,99.96437269728631,27.532092528417706,127.49646522570401,396.84137830045074,396.84137830045074,0.2990401117131114,198.4424019465223,0.08822593372315168,5.149447009898722,796.9412870006636,73.57457058969885,802.1001479355618,773849088,18874368,0,2622802,20376,27787,795394421,7d4dd91b3ed666936d0ff895648271c7a8714010738f96ebcb2c1b75b280f5d4,a6d5031f4e8f641ea63920d375ad0d6ed7a6b8564bfcda12db6a429fe0cd341b,29025e45667352cc8e15b6e74d4cdf2b52216071f9e3f61862f660e7eac91855,0c74c304c85ec64a8ced18dcca8bf5639e6110e01b6626a795942416eed06363,902673.864346261,902673.864355675,902674.3891917635,902674.661296962,902674.666446409,902674.670006772,True,True,False,1.5356739750131965,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:413417,visdial:413417,1c282641-a146-4626-b750-8098c076f565,1,ImageOnly-Repack Prefix45,prefix45,e53bc1a2-8fcf-4c28-bf76-72b45d476a7d,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.07841503247618675,0.009936047717928886,0.06847898475825787,0.6274700863286853,111.84666096232831,39.47466309182346,151.32132405415177,397.6825560675934,397.6825560675934,0.3087189979851246,245.8815659629181,0.0772629864513874,5.747776944190264,920.3463299199939,124.68767177779227,926.1040429119021,1124073472,16777216,0,2622802,28440,39089,1143541019,f3a6e54cbb0835d3a552a06b5e1afcc30885e4567b7bb76ab21da65c0bcfd395,112874102615a57c817604d9b47e2dc41c6f82c5ce8d6e8caedb7939163b0069,3895e6773cab1b2f92ab9fdbd53353eba8baba2cf5a45c25131fa7d31a96992d,156721c1a827b4cb08b514ae46f65f0fa4bc3d1d3525085ad23c247dd8910b62,902689.755692147,902689.755702083,902690.3054019122,902690.6760484129,902690.6817961899,902690.68652725,True,True,False,1.5945329796522856,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:505558,visdial:505558,eb170c0b-eb3d-4b6d-a2fb-4459fcbfac55,1,ImageOnly-Repack Prefix45,prefix45,8127119e-7e22-4279-8483-2c1754e1b7e0,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.0837560510262847,0.010679010301828384,0.07307704072445631,0.678175943903625,97.34578605275601,42.330005089752376,139.6757911425084,434.11933502648026,434.11933502648026,0.3110939869657159,255.45825203880668,0.08271203842014074,6.244699936360121,896.4571040123701,66.36976078152657,902.7124829590321,1226833920,18874368,0,2622802,30744,42486,1248404320,f81952753ed3811c441f71317db590e48eb13295591714a8f2fc0b8189e43d80,1b2297366172ef34a5d45dd30b35dbfc81afda838d2045154e6f6b9306aaea9e,07ef8fefac6d946c8883ac8160bde029b1a57eec360688a62804877fbe95affa,3b870cab31b0bf8c09280901cd8252c9bfbdf8e40f0b5c260b798ebefa179643,902712.178589084,902712.178599763,902712.7531461421,902713.075056867,902713.0813015669,902713.085412347,True,True,False,0.9807980386540294,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:466354,visdial:466354,86ba9cca-ab8d-4fd9-9822-2f91a7879871,1,ImageOnly-Repack Prefix25,prefix25,ffde0519-325a-4e12-b26f-62bc0cf10f7a,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.06563100032508373,0.009695999324321747,0.055935001000761986,0.4327930510044098,71.56689092516899,23.567463853396475,95.13435477856547,278.9039902854711,278.9039902854711,0.2899480750784278,193.14076995942742,0.07896497845649719,4.026719951070845,612.1214100858197,44.37460203189403,616.1578260362148,773849088,18874368,0,2622802,20376,27789,795394423,65f90d99a83cf68f731cca43848fc97b041a3bb5cd72f02a5ecfc034aaa17688,b107a2f81c48d1644772e1da323080f338de1752afa7ed854d3a73580cb65fdd,0110889a9d928260c8cde0c5ae441fb63c33564abab6b58cc7c35d1ae7e36bba,21eccbb24c32de0c1cc947443f982c625dad34fd6e3a0f57e4f3538ba5b6b016,902735.957533015,902735.957542711,902736.3320697842,902736.5696641211,902736.5736908411,902736.57661398,True,True,False,0.9574230061843991,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:57743,visdial:57743,e722d222-4880-4fe1-a5eb-2a9ef951e5e0,1,ImageOnly-Repack Prefix45,prefix45,c3ecae46-23da-4255-9531-b6c0c0d448b8,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.007135999854654074,0.07833598647266626,0.010199961252510548,0.06813602522015572,0.6819280097261071,114.24894817173481,46.818271512165666,161.06721968390048,432.6226522680372,432.6226522680372,0.3215409815311432,249.2887299740687,0.0856530386954546,6.2839650781825185,923.3782530063763,79.56393400672823,929.6724180458114,1233125376,25165824,0,2622802,31000,42873,1260987875,7d0300e69ee522c859e566413116bd51e014ce389155f4dad8a7a0f6f093e967,ded339c9c19ed0650ab560bdd09b8ea473b50dc422b2eb2392b6316f5ea688a1,75f2f8dac4f5fccffbd78285a0cd86a39df2f398f7378326fa8d8039596e178a,f84054c261e24c06cafb229c396f5d0ce0c0f19030ec9a8285a5c2db2b013245,902752.923344897,902752.923355097,902753.5177950329,902753.84673335,902753.853017315,902753.857126637,True,True,False,0.998034025542438,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:388816,visdial:388816,2f08b197-60c1-451a-abfd-05625c836731,1,ImageOnly-Repack Prefix45,prefix45,e21128ad-5568-40c6-a9a5-f25525b30b48,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.08284591604024172,0.010157003998756409,0.07268891204148531,0.6345680449157953,149.0807521622628,41.66066087782383,190.74141304008663,542.9733372293413,542.9733372293413,0.40237593930214643,247.40547698456794,0.08429295849055052,5.889057996682823,1084.1803500661626,102.26857289671898,1090.0795650668442,1124073472,16777216,0,2622802,28440,39090,1143541020,04c22a9815ab3aecd5eaa18847475d1f308388c909af964328f12c42129f2ae4,b09829470f452eb049b1301dbb207191b7833734f4802c844d8c85fd9941aeaa,a608725fd2a011159fbc588c0289eafc5f65248d8f9ae8a4dea1c831b457fd09,76eac5f48a8ed49aa847c1bd773c95b2204b09561d1e1846bf8449eb1a988a11,902777.076106276,902777.076116433,902777.8105384402,902778.1602967831,902778.1661858411,902778.170430035,True,True,False,1.008827006444335,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:414026,visdial:414026,7863be93-f503-4648-b601-41b74e0bd37e,1,ImageOnly-Repack Prefix45,prefix45,5e1353d8-5222-4c45-ab7c-d0c9d379f19e,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.07751700468361378,0.010387971997261047,0.06712903268635273,0.6272679893299937,102.72794845514,33.4754588548094,136.2034073099494,432.28426156565547,432.28426156565547,0.29929191805422306,251.1900239624083,0.08211296517401934,6.02379790507257,894.2968550836667,73.8426522584632,900.3310409607366,1175453696,17825792,0,2622802,29592,40787,1195972669,d36f401c522380e1d122ed2c7e1f4ba92bee0de57828e0bf54a9c23ea6244db7,7280a7756b76dd4ce7e1ec02ba02274161b825115b38ed666a4cf555a7a4cb73,2575a592801da1054b5c20c2c99211a8d030eb925be428eb7d2db581b208571b,1e6b96bad67df6fbc8e3c5f7dcfd34d9995f665021a62ddd9eac013b8c15e3c8,902798.670886727,902798.670897115,902799.2400791809,902799.5651939701,902799.571217768,902799.575277746,True,True,False,1.0161830577999353,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:413216,visdial:413216,9e6fe833-5d2b-45e4-be80-f3fd850bc5e4,1,ImageOnly-Repack Prefix25,prefix25,1bf59320-fa24-42da-9dc8-9e8cfcf8c7e8,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.07762294262647629,0.010236050002276897,0.06738689262419939,0.6527139339596033,142.62745308224112,42.522845207713544,185.15029828995466,547.7558275451884,547.7558275451884,0.4868480609729886,237.97898297198117,0.08921499829739332,5.883248057216406,1076.5905909938738,104.89616636186838,1082.4840751010925,1124073472,16777216,0,2622802,28440,39089,1143541019,12262aca76f3cab5830bf85eaddddc2ee8d99417cc8b76da1b32ed4c89d76084,31d583d4c8ae7089fdf74d6f1b14bfc8a75542e9d868229f97ecbc066e12cbe3,648c0ec68e0c6c0200c90175653433bc6da06ff738d42d2d0a9357997a994fb9,3737405912fe08041b07530050328cc27aca197b84a5b9e53895608147a1fc94,902821.129012776,902821.129023012,902821.8626492387,902822.205613603,902822.211496851,902822.215552316,True,True,False,0.99201500415802,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:549046,visdial:549046,0ebd5221-2096-4e11-a3b0-cc6a234febfd,1,ImageOnly-Repack Prefix45,prefix45,76fb732a-be29-49b2-9cf0-393b9851e341,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.07858802564442158,0.010675983503460884,0.0679120421409607,0.657734926789999,122.5587670924142,45.24646734353155,167.80523443594575,445.1653314754367,445.1653314754367,0.32162200659513474,264.70180810429156,0.08372904267162085,6.345045054331422,978.8997570285574,100.41800700128078,985.2554780663922,1226833920,18874368,0,2622802,30744,42487,1248404321,c02e150b8029b74e1a472fb621a5839c5755afb0534d0498154e89d07025aa6f,d29b3463514a78a83bf85aee940b5fea749b1ebd920389675924e870ec74e4b6,1d8938e49e5633eb4dbc8bd8c4096e0fc6914c2f6230551abd91b1cd0ef0d670,0b4ebcffc052793892ddd469e7b6488558c2b16d9e01e29780cf9fb6468a885e,902846.805339981,902846.805350657,902847.4190468699,902847.784250414,902847.790595459,902847.797390081,True,True,False,3.655072068795562,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:431325,visdial:431325,46f04493-6aa7-444d-aa49-58ad910be2cc,1,ImageOnly-Repack Prefix45,prefix45,de542905-75d0-45c3-9b33-93287c610e47,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.007872000336647034,0.07908092811703682,0.010172021575272083,0.06890890654176474,0.6493049440905452,111.28687066957355,40.77863763086498,152.06550830043852,483.41026110574603,483.41026110574603,0.3132240381091833,248.7794611370191,0.08973595686256886,7.408017059788108,966.1645200103521,81.1013396596536,973.5827090917155,1226833920,18874368,0,2622802,30744,42479,1248404313,b11b513d29fba776698e52adb3f337b1b15b61d2d937bd8705ab5f75a2de947f,71b9b6b2912198b52468973c33417bc11279e33c59fa8bd0e6907570f6e2e0cf,ed6b08826f749b63bb3c77e84dbaaccef4ca8f943a71c5536f486716c1223494,d106ae1b1903353a627fe1fe7499bc597452fb0abd7424689cd8e9d3050756e5,902870.796263639,902870.796273811,902871.4324677943,902871.762438331,902871.7698463481,902871.774708495,True,True,False,1.5489780344069004,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:37996,visdial:37996,2f714db7-ca0b-4b50-8172-2ea688f4bfff,1,ImageOnly-Repack Prefix45,prefix45,02f6dba3-873f-496e-a105-d270f2561d47,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.007391999941319227,0.07885298691689968,0.010791001841425896,0.06806198507547379,0.6667729467153549,156.58097038976848,51.87388428021222,208.4548546699807,457.046341849491,457.046341849491,0.31792710069566965,255.69560809526592,0.08411705493927002,6.253111991100013,1124.5438019977883,202.52804539632052,1130.8077049907297,1226833920,18874368,0,2622802,30744,42480,1248404314,3bedf7b4fb32f7e7c67661f581244a458d035f7e2770adcfa1a07fe6a12fefc9,ba9ac20f12ecfbdeb06e01bb5034e822ec39e4021b04744c49d1e7952420e302,55a4a6517c964050a94840861ccdd3f36b870f2b93ff4974b76aa066db3f4c3c,64c8fc11a22f56a83804256f20e5ffb47d7b6692ddffd5ea379632524dc6f2fd,902893.393136852,902893.393147643,902894.0593836744,902894.517691445,902894.523944557,902894.527992609,True,True,False,0.997388968244195,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:200633,visdial:200633,acdc66cb-2383-4e63-91d4-f84f0948413c,1,ImageOnly-Repack Prefix25,prefix25,b91e78a1-5daf-4451-8b6c-9450a1fa3c31,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.08177012205123901,0.010627089068293571,0.07114303298294544,0.6324019050225616,107.23547718953341,39.13916228339076,146.37463947292417,438.0245179636404,438.0245179636404,0.4559250082820654,269.36560892499983,0.0844709575176239,8.164932951331139,924.5172970695421,69.96451481245458,932.6928571099415,1124073472,16777216,0,2622802,28440,39089,1143541019,4b6db3f848fd47578a78fd504f39cefddaadface79d25500717795229ab4631d,779408268235d223edd07a66caab5aeb1b1c465e524ef24434a346828672c6c6,01100b182845608706945aba0b9bcbd7c6380c19cd87768bc8da99a49eea0828,8700041093294f462f15109b4c83e2727a2cc2899f69e3c68efea6d9aa7bb981,902918.9561366739,902918.956147301,902919.5412500034,902919.8806645981,902919.888829531,902919.893120667,True,True,False,1.0076949838548899,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:580366,visdial:580366,6a57b298-4260-4ae2-89df-cc561cb3fcdb,1,ImageOnly-Repack Prefix45,prefix45,5eb21405-8ea3-4317-9cd9-a5b34997c9b7,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.007519999984651804,0.0758760143071413,0.010363990440964699,0.0655120238661766,0.6751929176971316,110.87301804218441,33.63393887411803,144.50695691630244,466.17378934752196,466.17378934752196,0.4590239841490984,312.43810593150556,0.08927099406719208,6.373247946612537,994.9180249823257,70.96919685136527,1001.3016369193792,1233125376,25165824,0,2622802,31000,42876,1260987878,958a70df7df5e2fc59edb28073f400cc262616c0832950a1afe7706c5900bc05,1bb783e1c3825f13744d19c79772a01353a0ed09c8d7a00a4c6170ae5cf3709d,54d53fa3233ed6520bac1b67729b1aa7d889152473617a461235831ca0815cb0,157adcb855b6e435946538a7413c61851bc2094c1fdfdfa93c061fbf79b5bdcc,902940.922675585,902940.922685949,902941.5341074002,902941.917603974,902941.923977222,902941.928090815,True,True,False,0.9995130822062492,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:466148,visdial:466148,54ad5bd1-3173-4c91-b2ed-dbf4c0d9e3ca,1,ImageOnly-Repack Prefix45,prefix45,b5667ea9-a91d-45fc-a5bb-6a820d2cfc51,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.008191999979317188,0.07685599848628044,0.010926974937319756,0.06592902354896069,0.6038210121914744,128.2038710778579,36.76282800734043,164.96669908519834,521.7486070469022,521.7486070469022,0.4755851114168763,239.5708281546831,0.08331809658557177,5.331869004294276,1016.4969329489395,89.45773052982986,1021.8397289281711,1021313024,14680064,0,2622802,25880,35690,1038677460,b0ebd18a466ea6e7d7b36abcb682acc7773f5384723a85ef6e1b23af03b0564f,d71967626d55ddba1b6f6938af87a9bec8bb28ec1ecceea9b591f32de42fda40,ea5f8c9cdf2054e0de0063af2ad976117f23b8858676756d7978d4ee42c75405,d10e1f2511e39c129b35ecff24b56d39384df834ed31b6015e5149fe77d0eb2f,902963.274539646,902963.274550573,902963.9619356291,902964.2910475059,902964.2963793749,902964.300496209,True,True,False,0.9862420847639441,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:321934,visdial:321934,e3e9e800-445f-4d89-93cb-6b265caf7931,1,ImageOnly-Repack Prefix45,prefix45,be2b8110-d33e-4114-835e-59c2f8cde258,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.007104000076651573,0.07940793875604868,0.010774005204439163,0.06863393355160952,0.6935850251466036,115.43441493995488,62.12143087759614,177.55584581755102,473.4438199084252,473.4438199084252,0.3206640249118209,249.63744299020618,0.08089106995612383,6.2675089575350285,982.3462789645419,80.8660602197051,988.6245619272813,1226833920,18874368,0,2622802,30744,42483,1248404317,ebc70c5aef97d31f9fdb888e2340c07170287ed3c98292ecf2d225eb04fe8699,615e2c65480f77c9955679a8b22f38e7ee256dfdbcaa5371837ab10c17b8a5e1,07c14e4b7dfde38d400be70301078253116e197e816091e9ef73bae37d7207ac,2718775e0bfb7cd9738309dde3748c332631aece84d0fb1bbe79f317767c793a,902982.7913415619,902982.791352336,902983.4431142206,902983.7736986149,902983.7799661239,902983.784125964,True,True,False,1.0027170646935701,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:341253,visdial:341253,b7189740-36ee-4615-b207-d951f290f5d4,1,ImageOnly-Repack Prefix25,prefix25,ca3e30df-ab70-4937-8a4d-623942558507,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.08209305815398693,0.014827004633843899,0.06726605352014303,0.6917439168319106,147.78954803477973,52.453427808359265,200.242975843139,452.3906452814117,452.3906452814117,0.3270970191806555,271.8705750303343,0.08532893843948841,6.649643997661769,1122.4881060188636,197.13957095518708,1129.1525770211592,1283457024,25165824,0,2622802,32152,44510,1311322312,68b253b639c6c1393d6ed8b00be9946b76ec8e4ab0f8c9d51b3843f47cec1b6f,bdb2939cd77832c5116258157bc13ae4dd9d48547793918ae8f900d7934f28f2,9eaebc90af85d36b83580f20d3001d26fdf614e64bfba50b9205da8f331b03d0,fd22048ea2ca2faf57ac0e6f6bb3e808a859cb961c7be56a55faa081236fe248,903006.6368969739,903006.636911801,903007.290304432,903007.759399907,903007.766049551,903007.770168822,True,True,False,1.011700020171702,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:156344,visdial:156344,8b787955-5d46-4e65-80bb-009618082963,1,ImageOnly-Repack Prefix45,prefix45,ec356b10-f582-4741-a8f7-f46bd66e84c7,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.07056689355522394,0.010072952136397362,0.06049394141882658,0.5080909468233585,78.68765760213137,26.1552759911865,104.84293359331787,313.78716172184795,313.78716172184795,0.2886130241677165,208.45394406933337,0.08231098763644695,4.671964910812676,677.6672169798985,49.93228171952069,682.3492548428476,893386752,12582912,0,2622802,23000,31480,908646946,506cf9dd484d360139e4d1b75a21aa595b9607765f4222fc39d4969704cfef9e,a6552f0c1de38e41a4c14d4c47cd37698a703c6a098c8a15cd31ae4d8b3be174,9a0a2b857980179449fafc56a569ed3a1d05afa32c15bdd8dc1da84f6ee63306,338585978f462150f118dd464b61871e982fcbd31a85cb08fef5f8e188419637,903030.484184743,903030.484194816,903030.9033934962,903031.161862033,903031.1665339979,903031.169485195,True,True,False,0.9789590258151293,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:513467,visdial:513467,71a14652-085e-4b8b-a3be-2c12957725f7,1,ImageOnly-Repack Prefix45,prefix45,6916a71c-2640-4971-b3ca-db0cd956b03a,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0074880002066493034,0.07553701288998127,0.010387971997261047,0.06514904089272022,0.6888250354677439,110.21314340177923,41.282570105977356,151.4957135077566,493.1768444366753,493.1768444366753,0.33704808447510004,260.7832318171859,0.08754502050578594,6.355892983265221,987.8032320411876,81.50592318270355,994.1695129964501,1233125376,25165824,0,2622802,31000,42878,1260987880,c26d7b6f95fb752ada6162dbe9ed34aeef9a41073a455f1f31963ad412663eea,7cacf50f527fa25c1959640dc9e29f95753fce359372d0694318ce78c6c187c5,dcb9d32fe03d3d45e51ab0914bb4fef0c64ce29ca1577a45f32157502d199f02,69a417b2df34eceb1cecd255fedc50e333ad2146b4348855bfe9a16f9a1cfe7f,903048.3775845481,903048.377594936,903049.0230214681,903049.3653981681,903049.3717540611,903049.375855124,True,True,False,0.9886929765343666,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:521039,visdial:521039,103d4b02-de47-4082-958a-98ffae07b68e,1,ImageOnly-Repack Prefix45,prefix45,1bfad8a0-9822-403c-8788-bcf0385a0b11,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.007199999876320362,0.07837091106921434,0.010291929356753826,0.06807898171246052,0.6864960305392742,98.93119358457625,33.606844721361995,132.53803830593824,415.523495641537,415.523495641537,0.3007400082424283,297.5693851476535,0.08006300777196884,6.304722977802157,907.3301969328895,60.86463981773704,913.6452118400484,1226833920,18874368,0,2622802,30744,42483,1248404317,8d018cd02c29b676cda3482af80b81f7d975559a59bfbc7f5682938e7068266a,0e16842ff1b8ab6c23f3022d1230893fee9a9f0db109ccf7e765fefb0d14a77e,44aa9fd87b14a28d09290abfd0bec5bbb57b5cf933eae9b3701071d770fca066,7e023e1b32fdecd220b30c585e8721852c81b8cb487fe510478de017628296fb,903071.0762562191,903071.076266511,903071.62508262,903071.9835967079,903071.9899014309,903071.993977754,True,True,False,0.9799109539017081,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:261686,visdial:261686,f00c2b2f-fb29-4482-958b-5f63f6603344,1,ImageOnly-Repack Prefix25,prefix25,42719d6f-f67a-4bd6-b78b-98f678d8ef5d,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.007327999919652939,0.07774692494422197,0.010325922630727291,0.06742100231349468,0.7982560200616717,120.68827066104859,43.17549313418567,163.86376379523426,536.331971292384,536.331971292384,0.3711549798026681,358.9694091351703,0.08219305891543627,7.892100955359638,1137.6433490077034,77.53033470362425,1145.5457758856937,1535115264,25165824,0,2622802,37912,52669,1562994471,313a39c140519be147682467940fd9dd0b447430271b867e596e8fb161e9b2ed,48c9004ceeeec42b2a6d09cb4486493ea747d34177599e647e85fbd1bbbfa996,a3cc0fb9fc3f89086564fbdf9c8f2ec894fcabba7d79d58cd30ed3c4cc16716c,067277bd42f3134557cb65f1b15ff35d0ccb3f6b88e0da28a03bf01f625171db,903097.3980442921,903097.398054618,903098.0991160301,903098.535697967,903098.543590068,903098.547765873,True,True,False,1.029654056765139,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:172461,visdial:172461,65cfc0eb-5ca6-454b-b074-a4b4144dfc69,1,ImageOnly-Repack Prefix45,prefix45,ce40f3a1-5316-49b1-b1ae-c80bab707f37,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.07712398655712605,0.010240008123219013,0.06688397843390703,0.6252480670809746,137.43816933128983,42.981229489669204,180.41939882095903,545.4132501035929,545.4132501035929,0.3018369898200035,258.10930598527193,0.08524907752871513,5.986561998724937,1089.647410903126,104.92807487025857,1095.6442129099742,1132462080,25165824,0,2622802,28696,39613,1160319015,4da29edaceb88757a704844397ce443d307730a5c8b584f37d1e6c168ed2810d,a9a9d93892e5b70028be827179623e35c4ad2958d9e98811d5a849bcd2bcd827,7b26f69b0d6caaddf9f68664bad2720baa9b681841783e24fe27bcffb6ae6431,3094c7a2866830c60e8a8a098d14f191a6843b19f6c79c2b6abacc03624e3b2f,903127.341291223,903127.341301463,903128.0678262439,903128.4309488739,903128.4369354359,903128.441117317,True,True,False,1.0433769784867764,False,0,0,True,True
visdial-turn1-piggyback-e2e-ttft-v1,visdial_v1.0_val,visdial:237283,visdial:237283,324b6a81-b9be-4185-bc27-0e344e212a07,1,ImageOnly-Repack Prefix45,prefix45,c264eff4-501d-46c5-95f9-edf077890b3e,True,True,1,0,0,penultimate_cls_to_patch_attention_same_vision_forward,0.0071680000983178616,0.07671304047107697,0.010011019185185432,0.06670202128589153,0.5667490186169744,81.42179087735713,23.597133811563253,105.01892468892038,355.11541774030775,355.11541774030775,0.28939300682395697,226.91931296139956,0.08440506644546986,5.21599396597594,739.4641399150714,51.69262841809541,744.6901449002326,1021313024,14680064,0,2622802,25880,35694,1038677464,5cd1e82e59f34b8a60c3000fdcb9bcc334d28d174ba95f3a90c890686e28ca1a,7946b7a2a875c9ffad57fa63e34302b591ff4dc92ee3e7f99bec598df93fba99,303aebcd2cd1be7cb17feb25d34f0b10b8a9db25ac02b09010b31cc2dc767cf5,24c2a519a187b3d37ed5b36a8793702662aa3c4c25f8af83a1c7fc35058496a5,903147.008541803,903147.008551814,903147.4693196075,903147.7480159539,903147.7532319479,903147.757278054,True,True,False,0.9737750515341759,False,0,0,True,True
